UMAP_1,UMAP_2,leiden,patient_name,cell_type
-1.4779158,7.101895,2,p6_post,Myeloid cells
1.5486505,5.159565,0,p6_post,Myeloid cells
0.9215113,10.629345,2,p6_post,Myeloid cells
0.14204942,5.367825,0,p6_post,Myeloid cells
-4.0836205,7.139424,2,p6_post,Myeloid cells
-0.042749356,-1.6905329,1,p6_post,T cells
0.4724163,5.171632,0,p6_post,Myeloid cells
-0.3380506,5.295975,0,p6_post,Myeloid cells
-0.6036794,-0.09139355,10,p6_post,T cells
-0.1569288,4.700527,0,p6_post,Myeloid cells
1.2493151,3.1213753,0,p6_post,Myeloid cells
-0.06436579,3.4394705,0,p6_post,Myeloid cells
-1.7160859,8.845667,2,p6_post,Myeloid cells
-0.23874229,7.190154,2,p6_post,Myeloid cells
-0.405866,5.8714542,0,p6_post,Myeloid cells
1.123545,5.5365386,0,p6_post,Myeloid cells
1.7891508,5.6380167,0,p6_post,Myeloid cells
1.6073245,3.1859493,0,p6_post,Myeloid cells
-0.38077453,5.215526,0,p6_post,Myeloid cells
3.7777019,2.5009942,4,p6_post,T cells
6.6430936,2.605684,4,p6_post,T cells
1.405025,3.3648734,0,p6_post,Myeloid cells
-1.6049961,7.994408,2,p6_post,Myeloid cells
1.5826629,4.500041,0,p6_post,Myeloid cells
-0.6968476,6.0618386,0,p6_post,Myeloid cells
0.24853587,5.2531776,0,p6_post,Myeloid cells
1.235719,5.5030446,0,p6_post,Myeloid cells
0.035167154,5.723638,0,p6_post,Myeloid cells
-2.8879566,6.228092,3,p6_post,Myeloid cells
1.0748103,3.3642938,0,p6_post,Myeloid cells
4.916513,5.0701466,4,p6_post,T cells
1.0736332,11.382184,2,p6_post,Myeloid cells
-0.45052037,6.1346903,0,p6_post,Myeloid cells
6.3684983,3.5587957,4,p6_post,T cells
1.3952525,2.7184405,7,p6_post,Myeloid cells
-0.7276146,10.243825,2,p6_post,Myeloid cells
-2.2236333,6.263903,0,p6_post,Myeloid cells
0.654121,4.575728,0,p6_post,Myeloid cells
-2.1871471,7.2604027,3,p6_post,Myeloid cells
3.1786063,3.46925,4,p6_post,T cells
-0.49649307,5.662175,0,p6_post,Myeloid cells
-0.639551,3.2808933,0,p6_post,Myeloid cells
1.3463801,5.3315673,0,p6_post,Myeloid cells
-0.7420227,5.41612,0,p6_post,Myeloid cells
2.062697,5.8542504,0,p6_post,Myeloid cells
-0.7722102,6.534503,0,p6_post,Myeloid cells
0.68861854,6.515032,0,p6_post,Myeloid cells
-1.7695055,0.21437396,10,p6_post,T cells
-0.40154356,3.8381448,0,p6_post,Myeloid cells
3.4723175,4.7012258,4,p6_post,T cells
6.4193835,2.8233714,4,p6_post,T cells
-1.0626409,3.917977,0,p6_post,Myeloid cells
9.494696,8.360096,14,p6_post,Myeloid cells
-3.3109257,7.0865855,2,p6_post,Myeloid cells
0.8690984,5.5795755,0,p6_post,Myeloid cells
3.860935,2.284711,4,p6_post,T cells
1.2560364,4.5086637,0,p6_post,Myeloid cells
-4.0469737,10.64695,7,p6_post,Myeloid cells
1.276558,5.3379345,0,p6_post,Myeloid cells
0.87611437,8.521828,2,p6_post,Myeloid cells
2.083377,4.744936,0,p6_post,Myeloid cells
4.527388,3.4346912,4,p6_post,T cells
-0.72861785,3.6695862,0,p6_post,Myeloid cells
1.1895014,6.1574297,0,p6_post,Myeloid cells
5.086157,10.160791,13,p6_post,Myeloid cells
-1.3830055,8.278146,2,p6_post,Myeloid cells
1.1384536,9.793609,2,p6_post,Myeloid cells
6.1115484,2.2151957,4,p6_post,T cells
-0.16576867,7.165075,0,p6_post,Myeloid cells
4.0047307,3.0986223,4,p6_post,T cells
0.18451628,8.437319,2,p6_post,Myeloid cells
-0.1370999,-4.0109625,1,p6_post,T cells
-2.5016437,5.8147774,3,p6_post,Myeloid cells
-2.3437536,6.4266195,3,p6_post,Myeloid cells
-0.8112513,3.3013997,0,p6_post,Myeloid cells
-0.17588414,5.7581096,0,p6_post,Myeloid cells
4.8006735,3.7543283,4,p6_post,T cells
-1.6088357,8.682264,2,p6_post,Myeloid cells
-0.1939768,5.6991105,0,p6_post,Myeloid cells
-3.0682247,6.94537,2,p6_post,Myeloid cells
1.7744395,5.8639417,0,p6_post,Myeloid cells
3.5327752,4.2599072,4,p6_post,T cells
0.85681045,3.8646984,0,p6_post,Myeloid cells
1.4530526,4.5132003,0,p6_post,Myeloid cells
1.7919451,5.1340156,0,p6_post,Myeloid cells
-0.8827172,7.9457483,2,p6_post,Myeloid cells
0.41182336,3.1376648,0,p6_post,Myeloid cells
-2.8527083,11.269906,7,p6_post,Myeloid cells
-2.5010197,6.2066026,3,p6_post,Myeloid cells
-0.52714336,7.0107245,0,p6_post,Myeloid cells
0.80841494,4.1749215,0,p6_post,Myeloid cells
-4.196261,11.250191,7,p6_post,Myeloid cells
2.5267656,0.81168485,14,p6_post,Myeloid cells
-0.32122225,5.2222447,0,p6_post,Myeloid cells
1.8305151,4.163293,0,p6_post,Myeloid cells
-1.4425799,7.8529963,2,p6_post,Myeloid cells
2.7419486,0.58279586,14,p6_post,Myeloid cells
2.6428633,0.53115547,14,p6_post,Myeloid cells
-0.11604368,4.125729,0,p6_post,Myeloid cells
-0.07036286,1.1825861,10,p6_post,T cells
-3.4915617,11.05804,7,p6_post,Myeloid cells
3.5848289,2.8108628,4,p6_post,T cells
3.0768642,4.519422,4,p6_post,T cells
0.7117512,9.95483,2,p6_post,Myeloid cells
1.1304321,5.6449065,0,p6_post,Myeloid cells
-1.5313993,6.269479,0,p6_post,Myeloid cells
-0.28045362,5.086535,0,p6_post,Myeloid cells
-0.83888996,5.5535994,0,p6_post,Myeloid cells
-3.924864,7.346151,3,p6_post,Myeloid cells
1.5373111,4.1038637,0,p6_post,Myeloid cells
1.3891262,3.3086174,0,p6_post,Myeloid cells
4.0501027,2.8013787,4,p6_post,T cells
1.0477107,10.509905,2,p6_post,Myeloid cells
-1.2662554,5.1781816,0,p6_post,Myeloid cells
-0.104573086,4.3893437,0,p6_post,Myeloid cells
0.46014798,4.262696,0,p6_post,Myeloid cells
-8.694338,8.755967,11,p6_post,B cells
3.1847107,3.7199855,4,p6_post,T cells
-0.43198332,-3.9168153,1,p6_post,T cells
-0.6879235,5.199024,0,p6_post,Myeloid cells
0.24287209,8.875018,2,p6_post,Myeloid cells
-3.6181002,6.540429,3,p6_post,Myeloid cells
3.3002715,4.3074822,4,p6_post,T cells
0.47838455,11.204051,2,p6_post,Myeloid cells
-1.0148427,3.878011,0,p6_post,Myeloid cells
-1.7877883,8.206236,2,p6_post,Myeloid cells
-0.8895562,-2.9553645,1,p6_post,T cells
5.2490263,9.760732,13,p6_post,Myeloid cells
3.7692993,2.4177794,4,p6_post,T cells
-0.76063,5.670174,0,p6_post,Myeloid cells
-0.82352155,7.964116,2,p6_post,Myeloid cells
0.8523933,3.5266047,0,p6_post,Myeloid cells
-1.6600503,8.779006,2,p6_post,Myeloid cells
3.6057136,-1.2242044,8,p6_post,T cells
1.6334519,4.656945,0,p6_post,Myeloid cells
-1.4312515,8.436593,2,p6_post,Myeloid cells
-2.7750382,7.528641,3,p6_post,Myeloid cells
0.47400314,3.5298965,0,p6_post,Myeloid cells
-0.68497527,4.7344456,0,p6_post,Myeloid cells
-8.774925,8.72646,11,p6_post,B cells
-0.23761585,6.2945757,0,p6_post,Myeloid cells
2.083823,3.883827,0,p6_post,Myeloid cells
0.9017669,8.109456,3,p6_post,Myeloid cells
-2.6207967,6.518341,3,p6_post,Myeloid cells
1.002646,4.189577,0,p6_post,Myeloid cells
2.414644,-5.745742,5,p6_post,T cells
-4.365032,7.6363697,3,p6_post,Myeloid cells
0.051600248,5.4675617,0,p6_post,Myeloid cells
-3.3877692,-2.736107,1,p6_post,T cells
6.280547,2.5089,4,p6_post,T cells
-3.6097748,7.2679524,3,p6_post,Myeloid cells
-1.444761,8.752531,2,p6_post,Myeloid cells
1.2822735,4.419431,0,p6_post,Myeloid cells
-2.6348557,7.222233,3,p6_post,Myeloid cells
1.9020311,3.0947864,0,p6_post,Myeloid cells
2.4839017,1.8284148,14,p6_post,Myeloid cells
4.127997,2.660628,4,p6_post,T cells
-8.704786,8.680986,11,p6_post,B cells
3.7037158,3.285522,4,p6_post,T cells
1.7225939,8.150371,3,p6_post,Myeloid cells
-1.282237,5.2147036,0,p6_post,Myeloid cells
-3.4285746,6.0145717,3,p6_post,Myeloid cells
3.050786,4.286158,4,p6_post,T cells
3.7113178,3.7759814,4,p6_post,T cells
-2.8810909,7.9208765,3,p6_post,Myeloid cells
6.5183115,2.6897018,4,p6_post,T cells
0.529141,4.151363,0,p6_post,Myeloid cells
6.3782806,2.5492885,4,p6_post,T cells
-0.4849562,-0.7031718,10,p6_post,T cells
6.285827,3.182855,4,p6_post,T cells
1.277223,5.896602,0,p6_post,Myeloid cells
1.5538741,3.0676835,0,p6_post,Myeloid cells
1.376225,3.91236,0,p6_post,Myeloid cells
0.72415084,3.5299299,0,p6_post,Myeloid cells
1.4623606,3.9156241,0,p6_post,Myeloid cells
1.228007,11.214369,2,p6_post,Myeloid cells
4.687367,10.016084,13,p6_post,Myeloid cells
12.058025,1.507385,9,p6_post,Myeloid cells
1.0488951,5.2021646,0,p6_post,Myeloid cells
-2.143935,-1.8302386,1,p6_post,T cells
-3.0402336,7.6657805,2,p6_post,Myeloid cells
0.94504076,10.032921,2,p6_post,Myeloid cells
-1.3889242,6.4995728,0,p6_post,Myeloid cells
2.415522,5.624859,0,p6_post,Myeloid cells
0.53966266,1.8674214,1,p6_post,T cells
-0.21319799,3.8542652,0,p6_post,Myeloid cells
-0.3838832,5.823626,0,p6_post,Myeloid cells
-1.505412,5.7743983,0,p6_post,Myeloid cells
1.2137657,5.1739864,0,p6_post,Myeloid cells
-2.3650718,6.1876025,3,p6_post,Myeloid cells
0.8756529,4.57809,0,p6_post,Myeloid cells
-0.47056437,7.867564,2,p6_post,Myeloid cells
1.7141975,3.2918499,0,p6_post,Myeloid cells
-0.80259746,8.158447,2,p6_post,Myeloid cells
0.20945482,3.0791652,0,p6_post,Myeloid cells
-0.94385797,4.65811,0,p6_post,Myeloid cells
-1.5664365,5.7793736,0,p6_post,Myeloid cells
-0.17088856,5.8209825,0,p6_post,Myeloid cells
2.8113778,1.1319666,14,p6_post,Myeloid cells
1.0078661,3.172444,0,p6_post,Myeloid cells
6.6581388,2.8828318,4,p6_post,T cells
-7.8707733,8.731255,11,p6_post,B cells
1.7195872,5.724997,0,p6_post,Myeloid cells
1.422275,5.803206,0,p6_post,Myeloid cells
-0.16618708,3.7171583,0,p6_post,Myeloid cells
2.319468,4.9683294,0,p6_post,Myeloid cells
-0.96127415,9.333033,2,p6_post,Myeloid cells
12.156459,2.9714522,9,p6_post,Myeloid cells
-3.7138832,8.338747,3,p6_post,Myeloid cells
1.9768741,5.0030923,0,p6_post,Myeloid cells
-0.754099,4.9667673,0,p6_post,Myeloid cells
0.4022868,5.3235474,0,p6_post,Myeloid cells
-0.8961877,5.5256824,0,p6_post,Myeloid cells
0.89268535,3.858836,0,p6_post,Myeloid cells
-2.4455063,6.6240735,3,p6_post,Myeloid cells
2.4442642,1.8827729,14,p6_post,Myeloid cells
4.684878,9.91296,13,p6_post,Myeloid cells
1.8460116,3.1714654,0,p6_post,Myeloid cells
-1.6123096,7.217258,2,p6_post,Myeloid cells
-6.0714116,4.5587935,6,p6_post,Myeloid cells
0.5337055,4.238495,0,p6_post,Myeloid cells
1.5827979,-3.4353626,5,p6_post,T cells
4.03864,4.406092,4,p6_post,T cells
-1.9832826,4.8786035,3,p6_post,Myeloid cells
3.825583,3.9429028,4,p6_post,T cells
-1.5695797,4.354148,0,p6_post,Myeloid cells
3.7299323,3.1087852,4,p6_post,T cells
3.9443543,5.1908035,4,p6_post,T cells
1.3605474,5.1701527,0,p6_post,Myeloid cells
-2.787504,6.47992,0,p6_post,Myeloid cells
3.6629262,-0.926731,8,p6_post,T cells
0.6095123,10.535016,2,p6_post,Myeloid cells
-0.18218213,5.9081755,0,p6_post,Myeloid cells
0.047546122,7.283524,3,p6_post,Myeloid cells
3.5846055,4.7593365,4,p6_post,T cells
2.878719,0.8825972,14,p6_post,Myeloid cells
0.88209254,3.380905,0,p6_post,Myeloid cells
-0.807052,7.6600246,2,p6_post,Myeloid cells
1.6002078,6.178883,0,p6_post,Myeloid cells
1.1345534,5.2022266,0,p6_post,Myeloid cells
1.1352861,10.92148,2,p6_post,Myeloid cells
2.9544003,3.7362664,4,p6_post,T cells
4.530381,9.028003,13,p6_post,Myeloid cells
-0.5045219,3.8117697,0,p6_post,Myeloid cells
-0.89622957,4.914954,0,p6_post,Myeloid cells
2.9873,2.3811674,4,p6_post,T cells
1.3501128,5.288224,0,p6_post,Myeloid cells
0.63598704,5.584827,0,p6_post,Myeloid cells
1.1120174,10.926018,2,p6_post,Myeloid cells
2.489792,1.0238757,14,p6_post,Myeloid cells
-0.49027234,5.9228573,0,p6_post,Myeloid cells
0.26106873,2.823179,0,p6_post,Myeloid cells
1.6885777,3.703992,0,p6_post,Myeloid cells
-0.68548685,7.086396,0,p6_post,Myeloid cells
1.8556826,5.604196,0,p6_post,Myeloid cells
2.1073318,3.3665376,0,p6_post,Myeloid cells
2.979271,4.818307,4,p6_post,T cells
1.2885287,3.4354773,0,p6_post,Myeloid cells
-3.5904064,6.0353265,3,p6_post,Myeloid cells
4.229001,3.2311964,4,p6_post,T cells
-0.9319528,4.1707983,0,p6_post,Myeloid cells
5.339486,3.6708887,4,p6_post,T cells
-0.68919325,5.441059,0,p6_post,Myeloid cells
1.9690638,3.1537957,0,p6_post,Myeloid cells
-0.48452693,6.5245934,0,p6_post,Myeloid cells
3.3146222,4.9095592,4,p6_post,T cells
4.741152,9.940848,13,p6_post,Myeloid cells
4.2674246,8.979196,13,p6_post,Myeloid cells
2.3265612,4.9546213,0,p6_post,Myeloid cells
1.6726214,3.9627616,0,p6_post,Myeloid cells
2.1098619,-6.042988,5,p6_post,T cells
2.509321,1.1104964,14,p6_post,Myeloid cells
4.651206,9.712012,13,p6_post,Myeloid cells
-9.374116,9.396927,11,p6_post,B cells
0.2340263,5.869298,0,p6_post,Myeloid cells
2.0645833,5.6857157,0,p6_post,Myeloid cells
-0.6475553,5.1250973,0,p6_post,Myeloid cells
2.240694,3.168702,0,p6_post,Myeloid cells
12.692911,1.3275962,9,p6_post,Myeloid cells
-0.9973084,4.9992642,0,p6_post,Myeloid cells
4.864892,2.7722566,4,p6_post,T cells
2.568083,0.546906,14,p6_post,Myeloid cells
1.2065604,11.051453,2,p6_post,Myeloid cells
1.8429918,3.1770813,0,p6_post,Myeloid cells
0.87784475,9.595048,2,p6_post,Myeloid cells
-1.3714148,8.07495,2,p6_post,Myeloid cells
3.180039,2.9532237,4,p6_post,T cells
0.51918095,3.016749,0,p6_post,Myeloid cells
0.45760697,9.522723,2,p6_post,Myeloid cells
1.1119136,4.871224,0,p6_post,Myeloid cells
-8.772203,9.475692,11,p6_post,B cells
2.336719,0.7831724,14,p6_post,Myeloid cells
1.3474227,3.5307577,0,p6_post,Myeloid cells
5.915108,2.8397284,4,p6_post,T cells
4.07292,4.2445526,4,p6_post,T cells
-1.3183801,7.8688755,2,p6_post,Myeloid cells
-0.72019637,4.801027,0,p6_post,Myeloid cells
4.823431,9.246012,13,p6_post,Myeloid cells
0.16616505,9.656092,2,p6_post,Myeloid cells
-5.4966936,9.574329,3,p6_post,Myeloid cells
1.6873332,2.3096707,0,p6_post,Myeloid cells
-0.1046084,4.2707553,0,p6_post,Myeloid cells
1.9496772,4.631301,0,p6_post,Myeloid cells
2.6060243,0.8098688,14,p6_post,Myeloid cells
1.318056,4.4496703,0,p6_post,Myeloid cells
-0.42346984,-2.1521845,1,p6_post,T cells
1.7509936,-4.4656105,5,p6_post,T cells
-0.69337577,10.282242,2,p6_post,Myeloid cells
5.42203,3.3985298,4,p6_post,T cells
-4.838572,8.486896,3,p6_post,Myeloid cells
-0.28656724,4.6450815,0,p6_post,Myeloid cells
0.7236932,4.464148,0,p6_post,Myeloid cells
2.223496,4.468088,0,p6_post,Myeloid cells
-0.113047436,2.864414,0,p6_post,Myeloid cells
-0.80721235,10.322511,2,p6_post,Myeloid cells
-0.5680232,4.5030003,0,p6_post,Myeloid cells
1.0163474,2.7402947,0,p6_post,Myeloid cells
-0.07773943,6.037012,0,p6_post,Myeloid cells
0.7293381,7.566388,3,p6_post,Myeloid cells
-2.002541,7.035644,2,p6_post,Myeloid cells
6.742784,3.0019593,4,p6_post,T cells
2.3187232,5.3794246,0,p6_post,Myeloid cells
-1.7393137,4.346739,0,p6_post,Myeloid cells
0.20735937,3.4099293,0,p6_post,Myeloid cells
6.4353056,2.6183565,4,p6_post,T cells
-0.10099685,4.6727715,0,p6_post,Myeloid cells
-2.808976,7.018006,2,p6_post,Myeloid cells
0.34575737,4.4991484,0,p6_post,Myeloid cells
-0.97023505,7.799521,2,p6_post,Myeloid cells
-1.1170185,4.937401,0,p6_post,Myeloid cells
0.71339566,10.453067,2,p6_post,Myeloid cells
4.7201724,9.060406,13,p6_post,Myeloid cells
6.425925,3.019606,4,p6_post,T cells
2.2413752,4.375817,0,p6_post,Myeloid cells
3.591587,4.5465093,4,p6_post,T cells
-0.2618623,4.144363,0,p6_post,Myeloid cells
0.3009526,4.442129,0,p6_post,Myeloid cells
-2.2033725,6.073911,3,p6_post,Myeloid cells
-2.5254974,5.6873617,3,p6_post,Myeloid cells
-1.3145797,3.9543552,0,p6_post,Myeloid cells
4.8294697,6.3182387,8,p6_post,T cells
-1.8876789,7.845446,2,p6_post,Myeloid cells
-2.369804,7.051457,3,p6_post,Myeloid cells
12.604633,1.370908,9,p6_post,Myeloid cells
2.832875,3.2559438,4,p6_post,T cells
3.1923873,4.787273,4,p6_post,T cells
6.8798747,3.1383374,4,p6_post,T cells
5.71848,3.3501525,4,p6_post,T cells
-2.74289,6.271737,3,p6_post,Myeloid cells
0.7496342,3.4598389,0,p6_post,Myeloid cells
0.4841982,6.1444974,0,p6_post,Myeloid cells
-0.6276562,3.8321,0,p6_post,Myeloid cells
1.233851,4.0704665,0,p6_post,Myeloid cells
-0.19199868,4.2694755,0,p6_post,Myeloid cells
0.8507276,3.755497,0,p6_post,Myeloid cells
-0.9120912,5.545333,0,p6_post,Myeloid cells
6.98208,3.3267667,4,p6_post,T cells
1.8726624,4.3075347,0,p6_post,Myeloid cells
5.927551,3.5676074,4,p6_post,T cells
1.0293227,7.9357133,3,p6_post,Myeloid cells
0.40350935,4.622308,0,p6_post,Myeloid cells
2.2034054,1.018138,14,p6_post,Myeloid cells
1.4390101,5.761775,0,p6_post,Myeloid cells
-0.16806175,6.260407,0,p6_post,Myeloid cells
1.2124892,11.862335,2,p6_post,Myeloid cells
1.1456023,3.1563733,0,p6_post,Myeloid cells
5.563373,9.976894,13,p6_post,Myeloid cells
3.3510501,4.594673,4,p6_post,T cells
9.0363245,8.176986,14,p6_post,Myeloid cells
2.6505723,4.6067934,0,p6_post,Myeloid cells
0.63057286,7.535938,0,p6_post,Myeloid cells
-1.062049,4.994507,0,p6_post,Myeloid cells
1.1580949,4.8210516,0,p6_post,Myeloid cells
2.009878,3.148662,0,p6_post,Myeloid cells
0.1984823,-0.7847796,0,p6_post,Myeloid cells
-1.1912636,7.9986315,2,p6_post,Myeloid cells
0.5974277,5.814006,0,p6_post,Myeloid cells
1.5553718,2.9663737,0,p6_post,Myeloid cells
3.0036678,3.4425745,4,p6_post,T cells
-0.31255397,-0.46836162,10,p6_post,T cells
4.1208067,7.016086,8,p6_post,T cells
1.8963358,5.679002,0,p6_post,Myeloid cells
-0.794302,6.0801206,0,p6_post,Myeloid cells
-9.251756,9.089707,11,p6_post,B cells
2.5578737,0.65252525,14,p6_post,Myeloid cells
-0.8480863,5.4919586,0,p6_post,Myeloid cells
1.3957492,5.375974,0,p6_post,Myeloid cells
2.067834,5.142788,0,p6_post,Myeloid cells
-0.612306,5.3387694,0,p6_post,Myeloid cells
1.6531801,3.700528,0,p6_post,Myeloid cells
5.1113963,9.8624735,13,p6_post,Myeloid cells
-2.5259316,5.0442514,3,p6_post,Myeloid cells
2.6720054,4.7790756,0,p6_post,Myeloid cells
0.09452405,5.383459,0,p6_post,Myeloid cells
4.143652,8.7521105,13,p6_post,Myeloid cells
4.952657,9.697628,13,p6_post,Myeloid cells
0.7911921,11.142929,2,p6_post,Myeloid cells
2.206276,3.3310375,0,p6_post,Myeloid cells
0.76778626,5.9565578,0,p6_post,Myeloid cells
0.11728612,4.186394,0,p6_post,Myeloid cells
-0.9749552,9.0534525,2,p6_post,Myeloid cells
3.0515738,4.3860917,4,p6_post,T cells
1.5869424,3.8862703,0,p6_post,Myeloid cells
2.5752642,5.2450895,4,p6_post,T cells
1.8071963,5.153363,0,p6_post,Myeloid cells
0.8600201,5.5549173,0,p6_post,Myeloid cells
-0.26870733,1.4474803,10,p6_post,T cells
1.0426539,-3.6198115,5,p6_post,T cells
-2.7418127,6.304262,3,p6_post,Myeloid cells
-2.076884,6.866699,3,p6_post,Myeloid cells
3.0284393,3.6875603,4,p6_post,T cells
0.61194396,10.398311,2,p6_post,Myeloid cells
2.1936665,4.340157,0,p6_post,Myeloid cells
0.12518255,4.859267,0,p6_post,Myeloid cells
1.4487219,3.9373121,0,p6_post,Myeloid cells
0.5033647,9.563255,2,p6_post,Myeloid cells
-0.03526943,5.199344,0,p6_post,Myeloid cells
2.54425,4.8039,0,p6_post,Myeloid cells
-0.5453646,7.094943,0,p6_post,Myeloid cells
1.1631249,4.1935067,0,p6_post,Myeloid cells
0.8601658,3.685,0,p6_post,Myeloid cells
-0.7444448,5.717939,0,p6_post,Myeloid cells
-0.23007064,4.3754663,0,p6_post,Myeloid cells
5.902151,2.2412145,4,p6_post,T cells
2.6488647,5.379714,0,p6_post,Myeloid cells
-0.3804271,6.044327,0,p6_post,Myeloid cells
1.5898356,11.910694,2,p6_post,Myeloid cells
3.3270378,3.5565386,4,p6_post,T cells
-2.090459,3.7780173,0,p6_post,Myeloid cells
0.22682692,9.267873,2,p6_post,Myeloid cells
-0.7125871,4.1852965,0,p6_post,Myeloid cells
-1.3693227,4.1074276,0,p6_post,Myeloid cells
-0.18532865,4.682238,0,p6_post,Myeloid cells
3.6443255,3.6419487,4,p6_post,T cells
2.559987,2.8034456,4,p6_post,T cells
0.57569605,3.2962205,0,p6_post,Myeloid cells
-1.9448848,8.104206,2,p6_post,Myeloid cells
-1.9698731,4.269622,0,p6_post,Myeloid cells
0.8835986,8.780069,2,p6_post,Myeloid cells
1.4303858,3.3003376,0,p6_post,Myeloid cells
0.38448367,5.7531886,0,p6_post,Myeloid cells
-2.1023052,8.802511,2,p6_post,Myeloid cells
-0.5339657,3.8488293,0,p6_post,Myeloid cells
1.8243015,5.3666453,0,p6_post,Myeloid cells
-9.155738,8.990789,11,p6_post,B cells
0.95682,6.9582815,0,p6_post,Myeloid cells
2.401853,0.8523125,14,p6_post,Myeloid cells
4.947996,9.459032,13,p6_post,Myeloid cells
-8.611931,8.737292,11,p6_post,B cells
-0.9533933,7.2934184,0,p6_post,Myeloid cells
3.3246653,4.8105226,4,p6_post,T cells
3.7557054,6.7526445,8,p6_post,T cells
4.404042,9.258843,13,p6_post,Myeloid cells
0.44222406,2.061579,0,p6_post,Myeloid cells
0.000118339354,4.636068,0,p6_post,Myeloid cells
0.56081915,1.8857449,0,p6_post,Myeloid cells
5.4376373,9.973731,13,p6_post,Myeloid cells
0.7451935,8.076464,3,p6_post,Myeloid cells
5.905114,3.628615,4,p6_post,T cells
-0.3733992,4.080862,0,p6_post,Myeloid cells
-3.5710318,8.157994,3,p6_post,Myeloid cells
1.3614594,11.327643,2,p6_post,Myeloid cells
-0.39896527,7.423362,2,p6_post,Myeloid cells
2.5392191,2.7778838,14,p6_post,Myeloid cells
-0.86484265,8.874166,2,p6_post,Myeloid cells
0.23855242,-4.9185786,1,p6_post,T cells
-0.8758246,6.342225,0,p6_post,Myeloid cells
-0.45752448,7.91121,2,p6_post,Myeloid cells
-0.49554402,6.282557,0,p6_post,Myeloid cells
-0.3412982,5.886065,0,p6_post,Myeloid cells
0.2773224,5.448858,0,p6_post,Myeloid cells
0.2553988,2.650074,0,p6_post,Myeloid cells
3.7578077,2.5460618,4,p6_post,T cells
1.2858803,6.473032,0,p6_post,Myeloid cells
-0.01420907,3.4990766,0,p6_post,Myeloid cells
3.4789727,3.020414,4,p6_post,T cells
0.52692455,3.57648,0,p6_post,Myeloid cells
1.8257612,4.157104,0,p6_post,Myeloid cells
0.60535413,5.208006,0,p6_post,Myeloid cells
6.3327284,3.465138,4,p6_post,T cells
-1.2897874,-3.6619961,1,p6_post,T cells
6.194628,2.259862,4,p6_post,T cells
2.6135454,5.0346093,0,p6_post,Myeloid cells
5.9135494,2.6744626,4,p6_post,T cells
-2.5069284,6.234721,3,p6_post,Myeloid cells
-1.282529,5.716056,0,p6_post,Myeloid cells
-0.9382769,8.147461,2,p6_post,Myeloid cells
3.2032607,2.3002377,4,p6_post,T cells
0.32191986,3.6668127,0,p6_post,Myeloid cells
-0.2711079,3.4559417,0,p6_post,Myeloid cells
-0.102758646,3.4015152,0,p6_post,Myeloid cells
-0.38700947,7.246702,0,p6_post,Myeloid cells
-3.466564,10.035233,7,p6_post,Myeloid cells
-0.31160885,4.6714683,0,p6_post,Myeloid cells
1.3965739,-5.826673,5,p6_post,T cells
0.024942629,5.2228703,0,p6_post,Myeloid cells
1.577739,5.4255447,0,p6_post,Myeloid cells
0.5948632,8.005003,3,p6_post,Myeloid cells
-0.2785135,4.65,0,p6_post,Myeloid cells
-4.1319637,10.503204,7,p6_post,Myeloid cells
-1.385099,4.4290667,0,p6_post,Myeloid cells
3.0902402,4.9773536,4,p6_post,T cells
-5.5811653,6.3821363,6,p6_post,Myeloid cells
2.2564309,4.722478,0,p6_post,Myeloid cells
6.895026,3.1682591,4,p6_post,T cells
-3.4411373,11.172842,7,p6_post,Myeloid cells
0.57118213,5.497545,0,p6_post,Myeloid cells
0.38228875,9.898876,2,p6_post,Myeloid cells
3.3736682,4.078574,4,p6_post,T cells
-3.5898895,10.120218,7,p6_post,Myeloid cells
-0.4543914,4.3111143,0,p6_post,Myeloid cells
6.64488,3.156051,4,p6_post,T cells
0.79748327,4.0025325,0,p6_post,Myeloid cells
5.417482,10.119879,13,p6_post,Myeloid cells
-3.6379352,8.392357,3,p6_post,Myeloid cells
1.7880061,3.2114947,0,p6_post,Myeloid cells
0.29276693,3.4033968,0,p6_post,Myeloid cells
-0.7770629,4.337771,0,p6_post,Myeloid cells
4.304524,3.000427,4,p6_post,T cells
6.1005645,3.4734929,4,p6_post,T cells
1.664912,5.985746,0,p6_post,Myeloid cells
1.9190652,2.6452272,7,p6_post,Myeloid cells
-0.36593392,4.451678,0,p6_post,Myeloid cells
4.27918,2.5571613,4,p6_post,T cells
-0.42431256,4.463532,0,p6_post,Myeloid cells
-0.9463322,8.917274,2,p6_post,Myeloid cells
0.61756945,6.6677837,0,p6_post,Myeloid cells
2.729288,3.7666497,0,p6_post,Myeloid cells
6.0527563,3.3134134,4,p6_post,T cells
3.6817758,4.1974277,4,p6_post,T cells
-1.1117849,6.31606,0,p6_post,Myeloid cells
0.26485744,5.6904855,0,p6_post,Myeloid cells
3.3841038,4.5089173,4,p6_post,T cells
2.4746394,3.7048612,4,p6_post,T cells
3.914661,5.038842,4,p6_post,T cells
9.336065,7.72778,14,p6_post,Myeloid cells
2.2774847,4.816862,0,p6_post,Myeloid cells
1.448805,5.537672,0,p6_post,Myeloid cells
1.3321813,6.1062284,0,p6_post,Myeloid cells
2.8460305,6.827419,0,p6_post,Myeloid cells
1.1413043,6.4950237,0,p6_post,Myeloid cells
