UMAP_1,UMAP_2,leiden,cell_type
12.659361,7.303835,2,Classical monocytes
10.27188,12.824376,0,Classical monocytes
9.621868,9.139257,5,Classical monocytes
12.127612,8.092184,2,Classical monocytes
13.419189,8.278263,8,Classical monocytes
11.870649,8.73357,2,Classical monocytes
12.245181,8.066943,1,Classical monocytes
9.660444,4.202386,1,Classical monocytes
10.612325,6.3515005,1,Classical monocytes
8.46301,5.931002,1,Classical monocytes
8.81853,3.6515718,7,Non-classical monocytes
4.4702654,1.3849001,3,Non-classical monocytes
10.650713,11.726099,0,Classical monocytes
12.736499,9.136953,2,Classical monocytes
12.274713,9.058975,2,Classical monocytes
10.470582,8.500191,2,Classical monocytes
9.886961,12.667656,0,Classical monocytes
11.054533,8.873223,2,Classical monocytes
12.0974245,12.409218,0,Classical monocytes
10.311096,9.830229,6,Classical monocytes
12.606675,8.468437,2,Classical monocytes
6.5460544,2.0461755,3,Non-classical monocytes
11.874229,7.332063,2,Classical monocytes
12.874772,12.320107,0,Classical monocytes
7.326831,10.341037,4,Intermediate monocytes
8.644988,5.0276732,1,Classical monocytes
11.1394,7.7036133,5,Classical monocytes
10.646701,10.846873,0,Classical monocytes
9.139576,4.1242676,1,Classical monocytes
11.701344,7.051553,1,Classical monocytes
12.803799,11.79555,0,Classical monocytes
10.025472,12.296716,0,Classical monocytes
11.7506,7.4469323,1,Classical monocytes
10.562459,10.747678,6,Classical monocytes
12.036219,12.461637,0,Classical monocytes
10.341352,11.544163,0,Classical monocytes
8.4517765,5.7113686,1,Classical monocytes
10.425971,5.8646717,1,Classical monocytes
9.943112,8.518243,1,Classical monocytes
10.372573,5.030507,1,Classical monocytes
12.0533905,11.624883,0,Classical monocytes
7.682208,10.937704,4,Intermediate monocytes
11.599747,11.338848,0,Classical monocytes
10.965586,7.816049,2,Classical monocytes
10.393619,8.67241,5,Classical monocytes
8.000953,11.397611,4,Intermediate monocytes
11.223946,8.386488,2,Classical monocytes
11.351423,10.530445,2,Classical monocytes
9.324486,6.8009853,1,Classical monocytes
10.985795,10.100431,5,Classical monocytes
5.411308,1.6260353,3,Non-classical monocytes
7.1199584,10.37396,4,Intermediate monocytes
4.94392,0.23837192,3,Non-classical monocytes
5.1530395,0.65745664,3,Non-classical monocytes
10.048112,10.219469,6,Classical monocytes
8.978367,4.4174128,7,Non-classical monocytes
11.747736,9.316687,2,Classical monocytes
12.840323,12.6527405,0,Classical monocytes
7.301805,11.238604,4,Intermediate monocytes
10.005719,7.7745943,5,Classical monocytes
8.589624,2.8050323,7,Non-classical monocytes
9.732475,7.7788277,5,Classical monocytes
12.752891,11.33187,0,Classical monocytes
5.1260796,1.3682557,3,Non-classical monocytes
12.7127075,10.278212,2,Classical monocytes
10.743161,8.549526,2,Classical monocytes
7.591254,9.608213,4,Intermediate monocytes
11.803055,5.3884444,8,Classical monocytes
10.162243,11.895636,0,Classical monocytes
11.671604,9.868955,2,Classical monocytes
12.876307,9.06108,2,Classical monocytes
12.709654,11.838036,0,Classical monocytes
11.556849,11.57974,0,Classical monocytes
12.872068,7.815159,2,Classical monocytes
9.4322405,9.489748,5,Classical monocytes
10.003938,5.9488025,1,Classical monocytes
9.077938,5.465232,1,Classical monocytes
8.863407,5.3943086,1,Classical monocytes
11.045866,7.266432,1,Classical monocytes
10.767112,9.75236,2,Classical monocytes
4.37937,1.1512967,3,Non-classical monocytes
10.413797,7.153135,1,Classical monocytes
12.800675,12.503977,0,Classical monocytes
7.581079,9.341283,4,Intermediate monocytes
6.8508024,1.318793,3,Non-classical monocytes
11.572833,8.581543,2,Classical monocytes
13.200017,11.758158,0,Classical monocytes
10.358083,12.522898,0,Classical monocytes
9.764977,12.674332,0,Classical monocytes
12.441741,7.0875835,2,Classical monocytes
10.806985,4.9664845,1,Classical monocytes
8.118425,4.923812,1,Classical monocytes
11.343702,12.799831,0,Classical monocytes
12.876215,9.833671,2,Classical monocytes
10.195166,13.029719,0,Classical monocytes
11.416099,12.199151,0,Classical monocytes
8.884604,6.765537,1,Classical monocytes
10.871389,11.565479,0,Classical monocytes
9.469981,4.690634,1,Classical monocytes
12.96377,9.677962,2,Classical monocytes
10.248941,5.40673,1,Classical monocytes
11.061159,10.797749,0,Classical monocytes
12.518747,9.22561,2,Classical monocytes
12.821715,12.891233,0,Classical monocytes
10.211034,6.7341413,1,Classical monocytes
10.392382,10.861615,6,Classical monocytes
11.787196,5.4793377,8,Classical monocytes
7.833606,2.1151989,3,Non-classical monocytes
4.893388,0.368029,3,Non-classical monocytes
11.370791,9.616908,2,Classical monocytes
5.474693,0.46394008,3,Non-classical monocytes
10.751749,8.340036,2,Classical monocytes
8.477158,9.791695,4,Intermediate monocytes
12.567547,8.77993,2,Classical monocytes
8.327765,4.554531,1,Classical monocytes
10.832079,8.791778,5,Classical monocytes
9.08472,5.0361943,1,Classical monocytes
10.953133,8.572617,2,Classical monocytes
5.914888,0.5450307,3,Non-classical monocytes
12.716413,11.806713,0,Classical monocytes
10.782929,12.25923,0,Classical monocytes
7.000637,1.2833062,3,Non-classical monocytes
10.162971,5.9594836,1,Classical monocytes
9.887936,3.8985531,1,Classical monocytes
11.313073,9.088732,2,Classical monocytes
11.5547085,11.785785,0,Classical monocytes
10.6564865,12.428931,0,Classical monocytes
7.391501,10.924937,4,Intermediate monocytes
11.481673,12.324183,0,Classical monocytes
9.948512,3.7600112,1,Classical monocytes
10.45726,11.539538,0,Classical monocytes
7.108845,2.8761132,3,Non-classical monocytes
9.994683,12.287106,0,Classical monocytes
12.125834,10.014569,2,Classical monocytes
12.670308,12.726665,0,Classical monocytes
7.326245,2.4907122,3,Non-classical monocytes
12.038121,7.3228345,2,Classical monocytes
5.242324,0.1190033,3,Non-classical monocytes
10.670945,9.541447,0,Classical monocytes
11.137896,6.359057,1,Classical monocytes
11.410284,10.556752,2,Classical monocytes
7.9940248,11.182297,4,Intermediate monocytes
10.42496,5.4834948,1,Classical monocytes
9.855259,6.7718363,1,Classical monocytes
6.493799,1.1212279,3,Non-classical monocytes
8.65087,8.488704,5,Classical monocytes
9.088972,6.5117893,1,Classical monocytes
9.853711,9.370227,5,Classical monocytes
10.236935,9.375737,2,Classical monocytes
8.479401,9.637239,4,Intermediate monocytes
12.829222,12.333148,0,Classical monocytes
10.449874,4.560336,1,Classical monocytes
10.351266,5.0655103,1,Classical monocytes
10.460821,6.4109035,1,Classical monocytes
10.117122,5.176975,1,Classical monocytes
10.480594,12.8366585,0,Classical monocytes
11.0522,8.398845,2,Classical monocytes
10.065652,8.795599,2,Classical monocytes
13.024627,11.623025,0,Classical monocytes
13.07973,12.036051,0,Classical monocytes
12.035331,12.9682455,0,Classical monocytes
10.981045,10.777998,0,Classical monocytes
11.31005,9.434265,2,Classical monocytes
10.736403,12.460146,0,Classical monocytes
12.321778,9.631245,2,Classical monocytes
11.842762,13.462906,0,Classical monocytes
12.79783,11.867243,0,Classical monocytes
12.212696,11.564405,0,Classical monocytes
10.76449,8.099067,2,Classical monocytes
8.4169655,3.826757,7,Non-classical monocytes
13.221662,11.8991785,0,Classical monocytes
12.421647,9.49363,2,Classical monocytes
7.408059,2.6091454,3,Non-classical monocytes
11.345219,8.061781,2,Classical monocytes
7.511909,9.114979,4,Intermediate monocytes
10.42514,13.027797,0,Classical monocytes
10.833089,11.300733,0,Classical monocytes
8.52658,4.3633404,1,Classical monocytes
10.057699,8.723813,5,Classical monocytes
11.257808,9.623526,2,Classical monocytes
8.100667,4.7796655,1,Classical monocytes
13.025515,11.1985035,0,Classical monocytes
12.325091,10.26578,2,Classical monocytes
12.315542,9.451439,2,Classical monocytes
12.577478,11.08389,0,Classical monocytes
11.337876,11.914935,0,Classical monocytes
8.94688,6.179505,1,Classical monocytes
10.349105,9.16555,2,Classical monocytes
10.7811365,4.821219,1,Classical monocytes
11.836309,5.475996,8,Classical monocytes
9.876664,11.928405,0,Classical monocytes
7.815137,10.949017,4,Intermediate monocytes
8.875186,4.2570057,1,Classical monocytes
10.273883,8.086663,5,Classical monocytes
11.366071,4.99566,8,Classical monocytes
8.778765,7.8213553,5,Classical monocytes
10.038943,12.958107,0,Classical monocytes
7.2979474,9.959319,4,Intermediate monocytes
12.182935,8.286606,2,Classical monocytes
11.740676,12.410845,0,Classical monocytes
9.921189,9.266372,5,Classical monocytes
4.5442486,1.0473557,3,Non-classical monocytes
11.988796,8.314593,2,Classical monocytes
10.211989,10.887148,6,Classical monocytes
10.176713,6.263373,1,Classical monocytes
7.9752383,3.8630464,7,Non-classical monocytes
7.755307,10.177879,4,Intermediate monocytes
8.456104,3.6269794,7,Non-classical monocytes
11.342962,7.305973,1,Classical monocytes
11.42629,13.169008,0,Classical monocytes
11.99666,5.3019915,8,Classical monocytes
6.374872,1.0037856,3,Non-classical monocytes
10.634481,8.9770975,2,Classical monocytes
11.654304,12.728561,0,Classical monocytes
9.000736,8.064561,1,Classical monocytes
10.9699,5.959511,1,Classical monocytes
10.144463,8.123081,2,Classical monocytes
9.882924,9.96973,5,Classical monocytes
10.236077,9.129129,2,Classical monocytes
12.026123,10.084534,2,Classical monocytes
12.116712,8.508632,2,Classical monocytes
11.076265,7.4153037,1,Classical monocytes
7.805812,10.596457,4,Intermediate monocytes
5.8397217,1.6654571,3,Non-classical monocytes
10.640566,11.53491,0,Classical monocytes
10.815413,5.9210544,1,Classical monocytes
11.044689,9.515504,2,Classical monocytes
11.076629,7.9155555,5,Classical monocytes
11.942037,12.971688,0,Classical monocytes
7.4816165,9.863072,4,Intermediate monocytes
10.020421,10.566591,6,Classical monocytes
7.9610963,2.618495,7,Non-classical monocytes
10.501427,11.24725,6,Classical monocytes
10.848641,11.437064,0,Classical monocytes
8.231716,3.8180163,7,Non-classical monocytes
12.193341,6.655264,8,Classical monocytes
12.4346895,7.756243,2,Classical monocytes
9.597907,11.731955,0,Classical monocytes
7.0541844,11.24292,4,Intermediate monocytes
9.04177,10.569239,4,Intermediate monocytes
12.651036,9.847354,2,Classical monocytes
5.4614606,1.0821424,3,Non-classical monocytes
8.9086895,9.034872,5,Classical monocytes
11.572243,9.293653,2,Classical monocytes
11.790805,7.906614,2,Classical monocytes
11.898226,6.8616676,1,Classical monocytes
10.836975,11.810255,0,Classical monocytes
7.9838643,2.2235096,3,Non-classical monocytes
7.1926117,2.432189,3,Non-classical monocytes
11.502198,6.350566,1,Classical monocytes
13.339034,12.34075,0,Classical monocytes
10.499655,6.077147,1,Classical monocytes
11.7294855,13.174646,0,Classical monocytes
9.858682,9.974324,5,Classical monocytes
10.500294,12.563715,0,Classical monocytes
12.593279,8.958983,2,Classical monocytes
11.726227,11.564429,0,Classical monocytes
5.829205,1.2937764,3,Non-classical monocytes
7.811167,10.666777,4,Intermediate monocytes
8.376898,4.7187257,1,Classical monocytes
8.814125,3.2069216,7,Non-classical monocytes
12.078961,7.1004825,1,Classical monocytes
11.977851,11.234389,0,Classical monocytes
9.720383,8.8808155,5,Classical monocytes
4.738172,1.6363243,3,Non-classical monocytes
11.981141,10.246847,2,Classical monocytes
8.565714,5.0256767,1,Classical monocytes
11.186376,9.37891,2,Classical monocytes
13.537817,9.111656,2,Classical monocytes
11.871092,12.3136015,0,Classical monocytes
10.512868,8.5254,2,Classical monocytes
7.7713437,1.7351034,3,Non-classical monocytes
9.478454,4.9311967,1,Classical monocytes
11.9981575,11.726596,0,Classical monocytes
11.785262,12.202389,0,Classical monocytes
11.704429,9.658418,2,Classical monocytes
10.199106,5.4868016,1,Classical monocytes
12.753037,8.436108,2,Classical monocytes
12.7772455,9.841037,2,Classical monocytes
11.687884,10.478167,2,Classical monocytes
10.224946,10.642158,6,Classical monocytes
6.480998,1.528582,3,Non-classical monocytes
12.655287,9.78888,2,Classical monocytes
7.6823893,10.273338,4,Intermediate monocytes
11.945646,6.536353,1,Classical monocytes
10.00436,8.416016,2,Classical monocytes
8.937197,6.0822477,1,Classical monocytes
10.960549,9.025991,2,Classical monocytes
9.987013,7.7265277,2,Classical monocytes
10.007401,8.349359,2,Classical monocytes
5.7219863,0.7042057,3,Non-classical monocytes
9.454245,10.630327,4,Intermediate monocytes
12.840602,12.784664,0,Classical monocytes
9.641872,6.1407557,1,Classical monocytes
10.841014,5.727075,1,Classical monocytes
6.0032105,1.8961552,3,Non-classical monocytes
11.646669,11.267328,0,Classical monocytes
9.005614,4.519182,1,Classical monocytes
12.535554,12.638951,0,Classical monocytes
12.388091,11.766552,0,Classical monocytes
13.004422,8.575549,2,Classical monocytes
9.232343,4.902805,1,Classical monocytes
9.586492,5.91057,1,Classical monocytes
9.860622,6.4554725,1,Classical monocytes
5.4233093,1.4223113,3,Non-classical monocytes
9.979156,10.06779,6,Classical monocytes
10.529132,6.279487,1,Classical monocytes
10.651722,13.058006,0,Classical monocytes
7.0675845,2.3749554,3,Non-classical monocytes
11.620076,12.019356,0,Classical monocytes
11.280764,9.099289,2,Classical monocytes
7.337151,11.2792425,4,Intermediate monocytes
12.259705,8.423376,2,Classical monocytes
8.796897,8.746176,5,Classical monocytes
10.883886,13.300243,0,Classical monocytes
8.327861,2.9090679,7,Non-classical monocytes
10.485342,7.8157187,2,Classical monocytes
12.113527,13.095561,0,Classical monocytes
5.106012,0.8422793,3,Non-classical monocytes
10.847581,9.268943,2,Classical monocytes
9.786864,9.768651,5,Classical monocytes
11.381017,7.775235,2,Classical monocytes
10.660657,9.082895,2,Classical monocytes
7.049669,1.5900363,3,Non-classical monocytes
12.707355,10.9914665,0,Classical monocytes
12.914191,11.190277,0,Classical monocytes
11.1686325,13.593621,0,Classical monocytes
11.873087,7.1658382,1,Classical monocytes
10.734991,10.160817,6,Classical monocytes
9.494193,9.740194,5,Classical monocytes
6.0460396,0.80058825,3,Non-classical monocytes
12.260823,6.982649,2,Classical monocytes
9.44202,8.2683,1,Classical monocytes
9.738246,9.736876,5,Classical monocytes
8.500167,6.807401,1,Classical monocytes
13.044024,8.665087,2,Classical monocytes
12.529909,5.9542694,8,Classical monocytes
12.054072,9.000648,2,Classical monocytes
13.120975,12.600504,0,Classical monocytes
10.62287,6.7517943,1,Classical monocytes
11.522456,12.930795,0,Classical monocytes
11.258625,6.5810747,1,Classical monocytes
11.696351,8.441983,2,Classical monocytes
9.529405,7.3535566,1,Classical monocytes
11.742454,13.268188,0,Classical monocytes
5.1513424,0.5174289,3,Non-classical monocytes
12.084783,12.903108,0,Classical monocytes
12.370933,10.23158,2,Classical monocytes
10.721959,7.6778903,2,Classical monocytes
5.249734,1.559121,3,Non-classical monocytes
11.22297,9.352806,2,Classical monocytes
9.968063,13.313855,0,Classical monocytes
11.849539,10.319407,2,Classical monocytes
10.433577,12.72835,0,Classical monocytes
10.888349,11.151398,0,Classical monocytes
8.877241,3.1385896,7,Non-classical monocytes
11.554213,6.426481,1,Classical monocytes
12.495188,10.441898,2,Classical monocytes
11.14767,10.017957,2,Classical monocytes
10.984039,6.244289,1,Classical monocytes
5.10312,1.1671841,3,Non-classical monocytes
5.538923,1.7729769,3,Non-classical monocytes
11.273388,12.013635,0,Classical monocytes
12.535253,8.953643,2,Classical monocytes
7.01809,1.1589935,3,Non-classical monocytes
8.48009,5.4007626,1,Classical monocytes
10.31826,7.400877,1,Classical monocytes
9.639551,5.0613694,1,Classical monocytes
7.943438,9.873923,4,Intermediate monocytes
10.210203,5.881394,1,Classical monocytes
10.507176,9.592763,5,Classical monocytes
6.805787,2.057394,3,Non-classical monocytes
12.354414,12.256701,0,Classical monocytes
9.14155,6.022147,1,Classical monocytes
9.371479,5.502857,1,Classical monocytes
12.464831,13.234372,0,Classical monocytes
4.9526367,0.8217759,3,Non-classical monocytes
10.598995,9.667734,5,Classical monocytes
8.344176,2.982625,7,Non-classical monocytes
12.04979,9.456137,2,Classical monocytes
8.370862,5.0289116,1,Classical monocytes
10.683623,9.594728,2,Classical monocytes
13.016059,12.123477,0,Classical monocytes
8.575657,6.206519,1,Classical monocytes
11.147971,6.3692837,1,Classical monocytes
10.215171,5.2374196,1,Classical monocytes
11.111105,8.156857,2,Classical monocytes
9.581631,4.2360373,1,Classical monocytes
11.801541,10.318634,2,Classical monocytes
11.959577,12.185307,0,Classical monocytes
10.886537,5.957005,1,Classical monocytes
12.882889,10.238665,2,Classical monocytes
8.387441,2.8357527,7,Non-classical monocytes
12.65911,6.266058,8,Classical monocytes
11.898067,12.946181,0,Classical monocytes
8.20041,2.5904284,7,Non-classical monocytes
11.556126,12.573884,0,Classical monocytes
5.312147,1.3275341,3,Non-classical monocytes
5.653954,1.4525592,3,Non-classical monocytes
11.357676,6.790302,1,Classical monocytes
9.486358,5.0170326,1,Classical monocytes
8.391667,5.6012435,1,Classical monocytes
5.7992477,1.542846,3,Non-classical monocytes
11.4203005,9.792525,2,Classical monocytes
5.7185526,1.0604857,3,Non-classical monocytes
12.264823,12.278383,0,Classical monocytes
13.862402,10.338823,8,Classical monocytes
9.547269,4.0675383,1,Classical monocytes
12.435579,8.193327,2,Classical monocytes
9.77726,10.736107,2,Classical monocytes
10.429794,6.8102965,1,Classical monocytes
9.74466,10.591668,6,Classical monocytes
11.306605,12.6415,0,Classical monocytes
10.702398,11.275247,0,Classical monocytes
9.739237,11.278582,0,Classical monocytes
9.561012,5.749587,1,Classical monocytes
8.750858,3.728652,7,Non-classical monocytes
9.191604,3.8938327,1,Classical monocytes
10.071642,11.790541,0,Classical monocytes
10.634774,12.169242,0,Classical monocytes
8.394548,3.474352,7,Non-classical monocytes
7.0912185,10.900637,4,Intermediate monocytes
12.146199,7.921192,2,Classical monocytes
10.272961,11.0064945,6,Classical monocytes
10.33466,11.974707,0,Classical monocytes
11.454607,4.3865094,8,Classical monocytes
12.165175,12.118875,0,Classical monocytes
5.0269604,1.2882117,3,Non-classical monocytes
10.303796,11.580557,0,Classical monocytes
11.506502,10.137991,2,Classical monocytes
11.799096,7.4469075,2,Classical monocytes
9.582951,11.544057,0,Classical monocytes
10.8872795,4.513662,1,Classical monocytes
6.387343,1.8220497,3,Non-classical monocytes
9.770649,5.093186,1,Classical monocytes
10.549452,11.568898,0,Classical monocytes
10.008559,12.305828,0,Classical monocytes
7.274428,11.177271,4,Intermediate monocytes
11.7714615,9.159397,2,Classical monocytes
10.853168,11.526988,0,Classical monocytes
10.158128,9.855882,6,Classical monocytes
7.5329027,2.1264787,3,Non-classical monocytes
11.624139,10.040571,2,Classical monocytes
7.6342316,10.715879,4,Intermediate monocytes
9.434621,4.706078,1,Classical monocytes
11.788346,6.5005198,1,Classical monocytes
11.375226,7.017188,1,Classical monocytes
10.838858,13.060233,0,Classical monocytes
10.452059,6.342922,1,Classical monocytes
10.437453,6.077859,1,Classical monocytes
11.569303,10.905611,0,Classical monocytes
9.9515085,4.283277,1,Classical monocytes
10.327357,9.714809,6,Classical monocytes
9.842795,13.2233925,0,Classical monocytes
10.994052,11.311535,0,Classical monocytes
10.514598,6.547579,1,Classical monocytes
9.82472,10.986599,0,Classical monocytes
9.709371,11.532888,0,Classical monocytes
11.918569,9.107828,2,Classical monocytes
11.210787,9.608502,2,Classical monocytes
10.503217,4.8573523,1,Classical monocytes
4.6105146,0.8300079,3,Non-classical monocytes
12.136844,7.434843,2,Classical monocytes
13.010015,9.7354355,2,Classical monocytes
11.268962,11.969409,0,Classical monocytes
10.875186,5.4340234,1,Classical monocytes
11.783738,13.580966,0,Classical monocytes
11.309991,6.5282383,1,Classical monocytes
11.296834,11.607514,0,Classical monocytes
11.884943,6.317682,1,Classical monocytes
5.2196226,0.884881,3,Non-classical monocytes
11.566685,8.987598,2,Classical monocytes
5.3766255,0.76894844,3,Non-classical monocytes
10.442609,12.511528,0,Classical monocytes
8.693381,6.8532524,1,Classical monocytes
11.264016,12.149004,0,Classical monocytes
12.327864,10.27033,2,Classical monocytes
11.843083,9.245913,2,Classical monocytes
9.496361,6.762972,1,Classical monocytes
12.456165,8.696935,1,Classical monocytes
6.9108315,3.008659,3,Non-classical monocytes
13.517279,9.64329,8,Classical monocytes
11.334763,10.651915,0,Classical monocytes
9.434986,7.8221674,1,Classical monocytes
9.798339,7.427047,1,Classical monocytes
8.020704,10.503458,4,Intermediate monocytes
11.57271,7.238849,1,Classical monocytes
6.828255,2.5118773,3,Non-classical monocytes
11.151542,9.069459,2,Classical monocytes
11.114671,11.944434,0,Classical monocytes
10.174539,11.343938,0,Classical monocytes
12.120554,10.071152,2,Classical monocytes
10.202923,8.5165205,2,Classical monocytes
11.498961,5.986839,1,Classical monocytes
11.729807,11.829236,0,Classical monocytes
9.903755,4.1001663,1,Classical monocytes
10.111296,8.702651,5,Classical monocytes
6.7424126,11.035077,4,Intermediate monocytes
10.454049,6.6360574,1,Classical monocytes
12.298809,10.359009,2,Classical monocytes
10.184169,10.736018,6,Classical monocytes
12.322919,8.588992,2,Classical monocytes
10.794871,12.836102,0,Classical monocytes
9.243463,8.442832,6,Classical monocytes
9.214881,7.117529,1,Classical monocytes
8.904208,6.737721,1,Classical monocytes
10.717229,11.962537,0,Classical monocytes
8.305246,2.605957,7,Non-classical monocytes
12.240918,12.760759,0,Classical monocytes
9.002049,6.991202,1,Classical monocytes
12.872118,12.712291,0,Classical monocytes
9.179947,8.687646,1,Classical monocytes
11.867247,11.793469,0,Classical monocytes
9.7982025,8.559347,5,Classical monocytes
10.669759,5.256651,1,Classical monocytes
10.998555,12.19973,0,Classical monocytes
9.811215,4.484988,1,Classical monocytes
12.68771,10.21875,2,Classical monocytes
9.788211,4.051359,1,Classical monocytes
11.334906,11.625609,0,Classical monocytes
6.53604,1.2268054,3,Non-classical monocytes
7.1887937,9.8850155,4,Intermediate monocytes
10.860425,5.0687637,1,Classical monocytes
11.5854225,7.4437747,1,Classical monocytes
9.68072,7.7486095,1,Classical monocytes
10.7651825,13.147076,0,Classical monocytes
11.574578,8.922502,2,Classical monocytes
6.7445645,2.3161075,3,Non-classical monocytes
10.4869,10.873789,0,Classical monocytes
10.169717,11.248284,0,Classical monocytes
10.663699,11.682783,0,Classical monocytes
9.652419,9.580873,2,Classical monocytes
7.246268,11.350429,4,Intermediate monocytes
5.173222,1.5283815,3,Non-classical monocytes
12.312932,7.1554832,2,Classical monocytes
11.039766,5.219257,1,Classical monocytes
8.654495,6.2873816,1,Classical monocytes
6.4867487,1.5423689,3,Non-classical monocytes
13.024313,11.199098,0,Classical monocytes
8.104783,10.563285,4,Intermediate monocytes
13.756744,9.733536,8,Classical monocytes
12.15296,9.520495,2,Classical monocytes
7.194214,10.483182,4,Intermediate monocytes
12.826221,12.12169,0,Classical monocytes
11.548516,11.792207,0,Classical monocytes
9.086413,10.899013,4,Intermediate monocytes
10.6531315,11.018068,0,Classical monocytes
9.473392,5.8209476,1,Classical monocytes
11.812137,10.513103,2,Classical monocytes
10.169979,7.916289,1,Classical monocytes
11.709397,8.831859,2,Classical monocytes
10.386645,7.889527,2,Classical monocytes
11.442529,12.808079,0,Classical monocytes
10.003307,12.003845,0,Classical monocytes
11.3127,9.347947,2,Classical monocytes
11.916322,8.367667,2,Classical monocytes
6.847908,11.157185,4,Intermediate monocytes
8.737823,6.660873,1,Classical monocytes
11.92463,11.208477,0,Classical monocytes
12.374824,9.736287,2,Classical monocytes
8.337937,3.2045133,7,Non-classical monocytes
9.114413,8.344184,5,Classical monocytes
4.787131,1.3698729,3,Non-classical monocytes
10.288839,6.5157795,1,Classical monocytes
6.955146,1.6714761,3,Non-classical monocytes
12.496569,10.992366,0,Classical monocytes
10.055484,6.526171,1,Classical monocytes
9.11974,8.690563,5,Classical monocytes
11.451886,10.019149,2,Classical monocytes
10.958073,5.2177515,1,Classical monocytes
12.52046,12.153423,0,Classical monocytes
12.672344,9.9362,2,Classical monocytes
5.474164,1.8081723,3,Non-classical monocytes
10.221963,7.261501,1,Classical monocytes
10.506972,8.630986,2,Classical monocytes
12.752803,8.89225,2,Classical monocytes
10.534563,10.025154,2,Classical monocytes
9.197551,5.788088,1,Classical monocytes
11.010158,10.661866,2,Classical monocytes
12.695531,9.853838,2,Classical monocytes
6.713621,2.0313947,3,Non-classical monocytes
10.165638,7.7394633,1,Classical monocytes
10.980068,10.52004,0,Classical monocytes
7.276267,9.742972,4,Intermediate monocytes
12.543977,9.192075,2,Classical monocytes
8.872875,4.0505853,7,Non-classical monocytes
9.348579,5.760405,1,Classical monocytes
10.168939,4.9170017,1,Classical monocytes
8.377058,4.976973,1,Classical monocytes
8.317315,6.4576607,1,Classical monocytes
11.04186,8.883554,2,Classical monocytes
10.958983,5.966711,1,Classical monocytes
12.651023,9.947967,2,Classical monocytes
13.100938,10.112093,2,Classical monocytes
10.062151,10.8352,6,Classical monocytes
10.229589,8.7190485,2,Classical monocytes
9.303295,7.3666277,1,Classical monocytes
10.700108,11.744978,0,Classical monocytes
12.309342,12.372055,0,Classical monocytes
11.266247,8.052317,2,Classical monocytes
7.6540236,11.070504,4,Intermediate monocytes
10.1093025,13.181742,0,Classical monocytes
7.189118,10.076518,4,Intermediate monocytes
9.7675495,7.4293966,1,Classical monocytes
10.269821,10.14883,2,Classical monocytes
10.541279,9.395459,5,Classical monocytes
10.628222,8.6875105,2,Classical monocytes
11.989455,11.7260685,0,Classical monocytes
11.304539,10.865084,4,Intermediate monocytes
11.261797,12.269362,0,Classical monocytes
11.929558,10.736658,2,Classical monocytes
12.029051,12.933548,0,Classical monocytes
12.821227,9.406362,2,Classical monocytes
10.360438,10.192,6,Classical monocytes
6.684997,1.2802775,3,Non-classical monocytes
10.640132,4.613163,1,Classical monocytes
10.065292,6.9515395,1,Classical monocytes
13.549414,8.924852,8,Classical monocytes
11.693628,8.268422,2,Classical monocytes
9.392256,6.638365,1,Classical monocytes
10.987085,7.0216002,1,Classical monocytes
5.938257,1.8583413,3,Non-classical monocytes
11.091352,11.391142,2,Classical monocytes
10.397285,9.56514,2,Classical monocytes
9.547736,5.4447284,1,Classical monocytes
7.1333933,1.3715168,3,Non-classical monocytes
11.675439,13.639421,0,Classical monocytes
8.973767,5.6780524,1,Classical monocytes
11.2798395,10.075149,2,Classical monocytes
7.7485394,4.2289777,4,Intermediate monocytes
11.668286,10.134298,2,Classical monocytes
8.609699,6.539237,1,Classical monocytes
4.983906,0.16609813,3,Non-classical monocytes
7.5431447,10.598426,4,Intermediate monocytes
9.06144,7.213962,1,Classical monocytes
8.721216,3.2155237,7,Non-classical monocytes
9.316488,5.7124324,1,Classical monocytes
5.0803075,0.6346985,3,Non-classical monocytes
8.931873,6.312535,1,Classical monocytes
8.401414,6.18768,1,Classical monocytes
9.77705,4.8197436,1,Classical monocytes
5.2956095,1.1475495,3,Non-classical monocytes
5.494897,0.2670819,3,Non-classical monocytes
10.582526,13.495283,0,Classical monocytes
9.903297,12.382858,0,Classical monocytes
7.629132,2.491084,3,Non-classical monocytes
5.8392243,0.97163457,3,Non-classical monocytes
10.812365,6.365178,1,Classical monocytes
10.842334,6.8601117,1,Classical monocytes
11.514733,7.0756474,1,Classical monocytes
10.850247,12.90387,0,Classical monocytes
10.444881,8.333762,2,Classical monocytes
10.676087,5.413412,1,Classical monocytes
9.977822,9.102914,5,Classical monocytes
13.201855,12.11555,0,Classical monocytes
8.906999,4.5046325,1,Classical monocytes
9.643351,12.059817,0,Classical monocytes
9.712179,5.7903285,1,Classical monocytes
8.605547,9.221708,4,Intermediate monocytes
9.957537,6.5660253,1,Classical monocytes
8.392441,5.028682,1,Classical monocytes
9.384257,9.028239,5,Classical monocytes
10.21701,11.495069,0,Classical monocytes
11.410165,7.6391497,2,Classical monocytes
9.774193,7.2346587,1,Classical monocytes
9.579976,9.949139,5,Classical monocytes
12.118561,11.409357,6,Classical monocytes
12.340086,12.717199,0,Classical monocytes
8.948135,4.7601914,1,Classical monocytes
11.507635,11.258443,0,Classical monocytes
5.662011,1.460768,3,Non-classical monocytes
11.374729,11.031879,0,Classical monocytes
