UMAP_1,UMAP_2,cell_type
6.125851,10.288771,T cells
13.475252,4.0986056,T cells
7.8028793,-2.6952274,Naive B cells
14.1441765,10.071171,T cells
7.8758445,-0.7590685,Plasma cells
8.767343,6.8719583,T cells
6.710294,10.038211,T cells
8.717107,7.498109,T cells
10.338313,-1.9843378,Plasma cells
-5.79217,0.54337347,Classical monocytes
-6.093035,3.4180331,Classical monocytes
8.974041,-1.3855962,Naive B cells
-4.0881033,3.2136593,Classical monocytes
8.733077,-2.0579364,Plasma cells
11.0027275,10.076809,T cells
8.19336,-2.0578318,Plasma cells
13.098429,3.3001091,T cells
-5.4474483,6.955184,Classical monocytes
-4.5470605,7.895417,Non-classical monocytes
-5.252196,8.018264,Classical monocytes
11.920387,-0.19458765,Plasma cells
7.7522745,10.931356,T cells
-5.697142,1.9141722,Classical monocytes
7.5770583,9.445003,T cells
8.688338,7.522542,T cells
-5.60636,0.40823022,Classical monocytes
12.871408,5.2834144,T cells
-5.0739875,8.191214,Non-classical monocytes
-8.012488,4.2807016,Intermediate monocytes
11.664376,6.351947,T cells
8.363285,10.896485,T cells
8.607421,8.193626,T cells
9.24093,11.374215,T cells
8.109791,7.3674126,T cells
10.538622,11.024378,T cells
10.938976,9.756913,T cells
12.826594,7.186786,T cells
-3.8997765,4.019481,Classical monocytes
-5.91594,2.5716896,Classical monocytes
-3.0680056,4.014554,Classical monocytes
-2.466703,6.40293,Classical monocytes
-4.3065653,1.8950254,Classical monocytes
7.351886,10.608657,T cells
4.7888136,7.0127735,Granulocytes
-1.9421926,11.032808,Non-classical monocytes
9.690946,11.14631,T cells
-6.060776,1.6421589,Classical monocytes
-4.455685,2.9517882,Classical monocytes
7.836941,11.335016,T cells
9.366473,-0.8717915,Naive B cells
10.175392,10.648818,T cells
-4.512696,5.3539257,Classical monocytes
9.280722,10.87128,T cells
13.245107,3.4723155,T cells
-6.8337455,1.5808194,Classical monocytes
10.467577,1.1515071,Plasma cells
13.751847,9.5426,T cells
-3.0730698,6.783338,Classical monocytes
6.409401,9.798589,T cells
7.789139,10.006642,T cells
6.3580575,10.410051,T cells
8.621279,9.453817,T cells
-3.0521712,9.979856,Non-classical monocytes
13.730119,8.884948,T cells
9.102875,11.499862,T cells
11.222116,8.206161,T cells
12.183238,-0.7805596,Plasma cells
6.882427,10.171733,T cells
13.864102,4.7921333,T cells
13.791006,4.9278502,T cells
9.34629,10.479833,T cells
11.365069,9.806411,T cells
8.651912,9.738399,T cells
10.075882,8.958195,T cells
-4.931518,6.7903476,Classical monocytes
13.62616,8.927358,T cells
7.260888,9.679673,T cells
-3.522116,3.8312905,Classical monocytes
-6.7592387,1.8562595,Classical monocytes
11.109463,11.25595,T cells
7.8437643,8.7773485,T cells
-8.140859,4.49069,Intermediate monocytes
13.232472,8.239056,T cells
7.358099,10.256897,T cells
-4.843301,3.6510441,Classical monocytes
13.746614,5.319758,T cells
-5.25138,0.92633325,Classical monocytes
10.657162,10.60218,T cells
10.177678,11.65232,T cells
-5.0751395,3.788687,Classical monocytes
14.190626,9.568564,T cells
10.939733,8.075473,T cells
-3.4193504,9.33651,Non-classical monocytes
-4.969423,3.78261,Classical monocytes
8.3009815,-2.0997338,Plasma cells
13.96399,9.910642,T cells
9.043876,-0.7401788,Naive B cells
-7.850077,5.3663845,Intermediate monocytes
-6.0528383,7.5087676,Classical monocytes
-3.6682823,4.739787,Classical monocytes
9.026622,12.445727,T cells
-3.524654,4.786706,Classical monocytes
-4.979731,0.54191786,Classical monocytes
13.23602,7.9081054,T cells
-5.324876,5.638219,Classical monocytes
11.268609,8.119945,T cells
9.519598,12.662253,T cells
7.682681,10.344566,T cells
-4.727686,4.7956204,Classical monocytes
7.456158,10.870459,T cells
9.515807,-0.96358967,Naive B cells
13.168967,8.767684,T cells
10.390723,10.586737,T cells
-3.8713503,3.087924,Classical monocytes
7.4891586,9.276397,T cells
-4.5295405,7.384171,Classical monocytes
10.351107,-2.2529716,Plasma cells
-5.583422,3.5968833,Classical monocytes
11.4835205,-1.5756094,Plasma cells
-5.651412,1.3781325,Classical monocytes
-5.6690884,4.110005,Classical monocytes
8.252188,-1.2201527,Plasma cells
12.029264,11.208112,T cells
10.297051,11.544023,T cells
11.750891,11.790361,T cells
12.632269,7.614318,T cells
11.30557,-1.6622406,Plasma cells
-4.3378787,6.0647035,Classical monocytes
11.201986,9.337456,T cells
-6.3789773,2.8875482,Classical monocytes
-6.3856516,3.4395204,Classical monocytes
10.975661,11.925592,T cells
-5.367066,4.0783615,Classical monocytes
8.896905,11.427088,T cells
-6.3841796,3.7104783,Classical monocytes
-4.616445,7.0317383,Classical monocytes
-1.8310591,11.810321,Non-classical monocytes
13.6545315,5.8931427,T cells
11.388309,6.9622808,T cells
8.1928425,-0.16296494,Plasma cells
-4.1389294,4.835497,Classical monocytes
-4.3958845,2.875817,Classical monocytes
14.180144,8.559075,T cells
12.36617,-0.54585105,Plasma cells
-6.0906453,1.5982412,Classical monocytes
-4.039068,6.0375843,Classical monocytes
-5.4451156,0.5307981,Classical monocytes
14.104127,9.543847,T cells
11.027672,9.457421,T cells
7.6810055,10.13052,T cells
7.008925,9.6113615,T cells
10.05971,12.183262,T cells
-4.3156967,5.72842,Classical monocytes
12.855062,7.787628,T cells
6.4934154,10.125536,T cells
8.594812,6.436268,T cells
7.7009854,11.223486,T cells
-5.844704,2.688179,Classical monocytes
-4.4781747,4.7549767,Classical monocytes
9.426217,11.3227415,T cells
13.174862,9.120444,T cells
-1.9337775,11.386821,Non-classical monocytes
-5.3015766,2.5997255,Classical monocytes
-2.451244,11.317984,Non-classical monocytes
8.757412,6.9461217,T cells
-6.51001,1.8892647,Classical monocytes
11.950728,10.615048,T cells
8.785576,-0.6661797,Plasma cells
-6.3022795,6.301386,Classical monocytes
14.751195,9.554733,T cells
10.362054,11.376629,T cells
13.709499,8.698392,T cells
11.225038,12.64124,T cells
-5.357725,1.3332943,Classical monocytes
13.321636,9.563265,T cells
10.820244,-1.0837153,Plasma cells
-3.604447,2.3611815,Classical monocytes
9.33064,-1.3788333,Plasma cells
13.528179,4.801802,T cells
14.441946,9.526842,T cells
-4.171285,2.9023595,Classical monocytes
11.17466,10.387245,T cells
-6.2362432,5.3332624,Classical monocytes
11.184214,10.551601,T cells
10.905751,-1.967814,Plasma cells
12.887739,3.2456963,T cells
14.353095,9.7971325,T cells
7.8824677,-1.5015398,Plasma cells
8.639476,-0.97503704,Plasma cells
10.942553,10.442593,T cells
14.786855,9.662939,T cells
9.0031395,-0.84030634,Plasma cells
-4.0706286,4.905234,Classical monocytes
-3.7370772,9.536646,Non-classical monocytes
8.382419,-1.6604521,Plasma cells
11.334568,-1.6863699,Plasma cells
11.922301,7.127787,T cells
11.025017,8.587486,T cells
-2.4971874,5.1771774,Classical monocytes
7.781879,-0.15657459,Naive B cells
-3.7503607,1.9477226,Classical monocytes
8.123668,-2.521876,Naive B cells
7.9546785,9.332334,T cells
10.799114,0.07926571,Plasma cells
9.830308,11.220087,T cells
7.695783,8.712499,T cells
-6.09759,4.89373,Classical monocytes
-5.710797,4.836748,Classical monocytes
12.815571,4.2591386,T cells
9.399996,-1.1901896,Plasma cells
11.819239,-0.5430207,Plasma cells
-7.636399,5.41289,Intermediate monocytes
9.631597,11.027459,T cells
5.4207053,7.248037,Granulocytes
8.785817,-2.0669765,Plasma cells
7.4585557,8.744295,T cells
10.726672,-2.5503054,Plasma cells
8.663336,10.594237,T cells
9.029947,10.088153,T cells
14.041882,8.675137,T cells
6.4881315,10.347337,T cells
6.1211486,7.90084,Granulocytes
13.736798,4.1955447,T cells
11.381099,12.547836,T cells
11.576552,8.456778,T cells
10.047649,10.7360325,T cells
6.0964384,9.742541,T cells
7.5374217,9.925811,T cells
-3.4303496,4.294009,Classical monocytes
10.063022,0.36861426,Plasma cells
-3.5785239,9.864591,Non-classical monocytes
6.417283,10.395896,T cells
-5.8743134,4.587318,Classical monocytes
6.1693573,9.936761,T cells
10.764159,12.083503,T cells
9.974775,12.7228775,T cells
13.607046,9.825113,T cells
8.632117,-0.83280724,Plasma cells
7.9370675,8.944932,T cells
-6.2263527,2.5306156,Classical monocytes
10.67865,8.303828,T cells
6.4314723,10.675352,T cells
11.778716,6.479181,T cells
-6.4733057,2.2655578,Classical monocytes
-4.6069493,3.62856,Classical monocytes
9.040793,10.784478,T cells
8.623851,-1.6733713,Plasma cells
-6.49763,3.679676,Classical monocytes
8.577475,-1.6936764,Plasma cells
11.359197,8.057582,T cells
12.874604,4.1945744,T cells
-3.8984358,6.181314,Classical monocytes
8.796144,-0.2810881,Naive B cells
11.558459,6.9117136,T cells
-5.1465793,1.9930631,Classical monocytes
10.648732,11.147567,T cells
7.7243185,9.326381,T cells
-4.392698,7.5827456,Classical monocytes
8.888288,7.6508255,T cells
8.032171,11.263406,T cells
-5.0984774,3.8949943,Classical monocytes
10.268444,10.726445,T cells
-8.191618,4.2128243,Intermediate monocytes
-5.0572076,5.125886,Classical monocytes
8.449826,-1.4628669,Plasma cells
11.276984,9.974723,T cells
7.806277,11.178076,T cells
9.072276,9.426083,T cells
11.177271,8.2059,T cells
-5.3504043,3.3924634,Classical monocytes
-6.5541177,2.4185445,Classical monocytes
6.945344,10.055619,T cells
-4.918951,4.2897053,Classical monocytes
10.20024,0.11075268,Plasma cells
-5.5950084,0.6477979,Classical monocytes
10.612895,10.083249,T cells
7.4206014,8.890433,T cells
6.913949,10.485205,T cells
7.3744235,10.903013,T cells
-5.835254,5.315569,Classical monocytes
7.238906,9.432958,T cells
-5.3683915,6.081017,Classical monocytes
8.366123,-1.186175,Plasma cells
9.74422,11.362667,T cells
12.746207,5.00639,T cells
13.617792,4.608028,T cells
8.045398,-1.9207035,Plasma cells
13.592501,4.4842067,T cells
10.804199,11.4951,T cells
9.59496,13.178472,T cells
-6.3654075,4.677335,Classical monocytes
8.785511,9.266141,T cells
6.770434,9.2096195,T cells
10.776787,9.985974,T cells
10.189306,11.694218,T cells
13.181794,4.8460116,T cells
-5.984348,1.1274177,Classical monocytes
10.707666,12.14975,T cells
-4.0373235,8.767207,Non-classical monocytes
13.450011,4.9793816,T cells
7.6937785,10.164043,T cells
11.446115,-0.8453061,Plasma cells
7.1510253,9.57382,T cells
-5.3063464,0.19566333,Classical monocytes
6.768407,11.035318,T cells
-6.1726313,5.3118,Classical monocytes
-4.1521683,1.0361829,Classical monocytes
-5.090908,4.379851,Classical monocytes
13.087902,8.165738,T cells
11.815173,7.8913975,T cells
13.49321,3.7607799,T cells
-5.3788867,1.5848689,Classical monocytes
9.536164,13.384628,T cells
14.564309,9.644646,T cells
-4.8737316,4.615187,Classical monocytes
12.386018,3.6100924,T cells
-4.9166136,6.6652565,Classical monocytes
-5.1973076,1.2147682,Classical monocytes
-4.407045,7.251691,Classical monocytes
8.568089,-1.5437056,Naive B cells
10.605348,9.655799,T cells
-4.6472397,1.7598941,Classical monocytes
12.074871,-0.038498264,Plasma cells
-6.008603,7.666342,Classical monocytes
11.08126,1.0495459,Plasma cells
-4.986382,1.8616964,Classical monocytes
9.023903,-1.2171261,Plasma cells
6.7643695,10.546636,T cells
-2.877776,10.285005,Non-classical monocytes
14.324067,8.775926,T cells
9.887222,11.179869,T cells
-7.6476088,5.3522515,Intermediate monocytes
14.50072,9.535196,T cells
-3.9315996,6.074941,Classical monocytes
-4.0571117,4.346001,Classical monocytes
10.986166,10.886078,T cells
11.0092535,9.795491,T cells
-4.767568,4.6100254,Classical monocytes
12.021298,11.186258,T cells
7.1856194,9.703285,T cells
11.503335,12.07455,T cells
6.373541,11.074782,T cells
9.183858,11.2253065,T cells
6.775337,9.436261,T cells
12.662336,3.1343534,T cells
-5.2594934,1.969318,Classical monocytes
11.604322,-1.4758843,Plasma cells
-5.471752,3.748642,Classical monocytes
-3.4742672,9.844219,Non-classical monocytes
8.38053,-2.0623903,Plasma cells
-5.448517,2.5671692,Classical monocytes
-6.2652354,2.4637241,Classical monocytes
8.847445,-1.6224341,Plasma cells
-6.499872,2.0586874,Classical monocytes
14.770165,9.672208,T cells
13.14049,7.5587025,T cells
-6.5849304,3.4937227,Classical monocytes
-7.462472,3.2101822,Intermediate monocytes
7.777813,-1.2253851,Plasma cells
-1.4549512,11.556949,Non-classical monocytes
-3.602757,4.509229,Classical monocytes
-4.428986,6.083369,Classical monocytes
9.903207,10.900493,T cells
6.9765577,9.956076,T cells
-6.2544436,6.918504,Classical monocytes
11.012902,-2.1377416,Plasma cells
-3.336535,9.985277,Non-classical monocytes
8.7380085,10.217279,T cells
11.297182,12.220385,T cells
10.811129,11.00566,T cells
-5.283237,1.903492,Classical monocytes
-7.769582,5.106308,Intermediate monocytes
-2.9606595,4.6914554,Classical monocytes
-4.4841084,3.783428,Classical monocytes
10.603934,11.5227375,T cells
10.514195,11.278987,T cells
7.765235,7.9261026,T cells
9.270928,10.853936,T cells
11.648014,6.7220955,T cells
13.413806,8.576279,T cells
13.459608,8.67236,T cells
-7.24073,4.9672027,Intermediate monocytes
12.796867,3.5613852,T cells
-4.335933,0.81118214,Classical monocytes
11.689182,10.738246,T cells
13.163597,5.609337,T cells
-6.6562424,2.2651005,Classical monocytes
14.296546,5.533889,T cells
7.828204,-0.40667653,Naive B cells
7.6542788,9.070338,T cells
-6.958876,3.6954746,Intermediate monocytes
6.8679204,9.5100565,T cells
-4.649407,3.0864959,Classical monocytes
-6.023306,6.163792,Classical monocytes
7.999982,-1.2867011,Naive B cells
8.6274,-2.6190102,Naive B cells
15.104882,9.483413,T cells
-6.508999,3.392628,Classical monocytes
6.993453,10.451147,T cells
10.098464,9.719228,T cells
12.098941,6.9067583,T cells
-6.0334897,4.016611,Classical monocytes
9.099905,10.967262,T cells
-5.6606617,4.0697737,Classical monocytes
6.5750856,10.275086,T cells
-5.6189604,4.7107286,Classical monocytes
9.83728,10.069604,T cells
11.224183,-0.3711596,Plasma cells
-4.8896937,1.136276,Classical monocytes
-4.230947,1.4869134,Classical monocytes
7.251157,8.998966,T cells
-3.8279488,1.3470457,Classical monocytes
8.522502,-0.44418818,Plasma cells
-5.3322544,2.7930722,Classical monocytes
-7.9348364,3.9619665,Intermediate monocytes
9.497647,10.441817,T cells
8.420076,-0.65852654,Plasma cells
14.2000265,9.059992,T cells
8.314502,-0.22732325,Plasma cells
7.194818,10.82243,T cells
-6.206535,6.434415,Classical monocytes
-4.486716,1.8165776,Classical monocytes
13.716294,8.962388,T cells
-3.48373,3.7813184,Classical monocytes
7.5648317,8.516371,T cells
13.669535,8.732501,T cells
13.919756,9.605589,T cells
-4.374553,8.527462,Non-classical monocytes
9.8789,8.476383,T cells
-6.483232,5.4680786,Classical monocytes
12.0317545,-0.96890396,Plasma cells
10.072335,9.736869,T cells
11.345002,10.48662,T cells
8.7455435,11.160994,T cells
-1.6973456,11.151219,Non-classical monocytes
10.272268,12.557167,T cells
9.526448,8.101817,T cells
14.098378,9.272026,T cells
-4.5259585,6.2997065,Classical monocytes
9.575208,-1.6741779,Plasma cells
14.641437,9.44116,T cells
8.895132,-1.95866,Naive B cells
12.377537,-1.0497042,Plasma cells
8.22596,6.927513,T cells
8.188611,-2.4697473,Naive B cells
10.634016,-0.56610733,Plasma cells
-2.904424,10.140934,Non-classical monocytes
11.507625,10.719777,T cells
-4.557234,2.3078957,Classical monocytes
13.05281,8.579671,T cells
7.114236,10.848102,T cells
7.29939,8.3414345,T cells
9.100276,12.379918,T cells
8.507548,7.0738454,T cells
9.051402,11.615211,T cells
-6.0946703,6.296776,Classical monocytes
10.134781,13.139849,T cells
7.424735,10.07388,T cells
8.53756,-0.5709943,Plasma cells
13.1595,8.313876,T cells
13.741422,9.814694,T cells
14.044891,9.595057,T cells
9.555707,-0.50302017,Naive B cells
-6.5955815,5.143369,Classical monocytes
-3.7138631,3.5657568,Classical monocytes
-3.90522,6.2304106,Classical monocytes
-4.3201632,1.0776201,Classical monocytes
11.881105,-1.1988256,Plasma cells
7.3399687,9.998686,T cells
13.499164,4.859716,T cells
10.814995,0.9824393,Plasma cells
7.2628245,9.534132,T cells
1.35451,6.1414766,Conventional dendritic cells
14.806267,9.103208,T cells
8.078747,7.5984006,T cells
11.409339,9.010822,T cells
8.975245,7.2332673,T cells
-4.029535,2.5951006,Classical monocytes
8.064773,7.3465753,T cells
-2.7420924,11.140412,Non-classical monocytes
11.165018,11.444077,T cells
9.69212,10.027631,T cells
-5.218623,5.397523,Classical monocytes
7.811008,7.8377285,T cells
7.126573,8.5504055,T cells
-5.2028885,4.587294,Classical monocytes
13.26539,4.4547143,T cells
12.494922,3.5301166,T cells
8.852613,-0.4103879,Naive B cells
7.378501,9.001454,T cells
-4.185801,3.9286015,Classical monocytes
-5.6302495,2.7597349,Classical monocytes
8.409618,7.553393,T cells
8.191054,9.997149,T cells
-5.23579,6.10553,Classical monocytes
6.477468,10.949522,T cells
-6.023904,2.532705,Classical monocytes
13.387322,4.7206435,T cells
9.088412,-0.6165535,Naive B cells
8.0429735,9.67607,T cells
-5.2995324,3.1774817,Classical monocytes
-3.129269,9.830797,Non-classical monocytes
-4.4563966,5.854632,Classical monocytes
13.143395,3.7665904,T cells
1.2999961,6.172797,Conventional dendritic cells
-6.335532,2.7855694,Classical monocytes
-7.7946587,5.3690596,Intermediate monocytes
8.529158,10.066853,T cells
9.20365,10.844182,T cells
12.079545,6.995422,T cells
-5.3999557,2.8883655,Classical monocytes
7.7025776,9.301406,T cells
12.33292,8.849829,T cells
7.654598,9.237396,T cells
8.6905575,11.801257,T cells
6.2617984,9.576271,T cells
-5.1422653,7.7343645,Non-classical monocytes
8.193481,10.942331,T cells
13.258846,4.831362,T cells
-4.2126946,5.9409895,Classical monocytes
-4.739099,6.6490474,Classical monocytes
8.678144,7.1375737,T cells
12.933051,8.008658,T cells
8.617983,9.546229,T cells
-5.956943,7.1040907,Classical monocytes
-6.599636,6.3829594,Classical monocytes
12.94816,7.9778175,T cells
12.489273,-0.5936337,Plasma cells
10.428621,13.089968,T cells
8.383751,-0.5275278,Plasma cells
-5.3773007,3.6376324,Classical monocytes
8.053114,10.35711,T cells
-4.7467494,5.271548,Classical monocytes
12.64001,8.037372,T cells
8.176665,7.341531,T cells
10.391644,-2.214165,Plasma cells
8.683436,-1.2972515,Naive B cells
14.638277,9.120311,T cells
-3.3216372,3.9807937,Classical monocytes
-4.381652,2.5794468,Classical monocytes
13.275476,7.9207406,T cells
-6.2735643,1.5448636,Classical monocytes
8.926253,-1.4889485,Plasma cells
10.887066,9.456329,T cells
9.701993,11.919893,T cells
-5.8989477,4.1017904,Classical monocytes
-6.4907165,5.683533,Classical monocytes
-6.045001,1.3214519,Classical monocytes
-5.340311,1.5970885,Classical monocytes
-5.7695246,4.3875556,Classical monocytes
10.3947525,0.77193445,Plasma cells
-8.279622,4.975729,Intermediate monocytes
8.877869,12.086982,T cells
-6.453325,0.9487007,Classical monocytes
14.435659,9.629533,T cells
-7.864798,5.5958614,Intermediate monocytes
11.215433,-1.5006229,Plasma cells
-5.631007,4.9475226,Classical monocytes
12.851264,9.450082,T cells
-6.6362643,3.1609929,Classical monocytes
-4.5252924,3.7480845,Classical monocytes
-5.1908784,4.2827287,Classical monocytes
10.894609,-2.3221033,Plasma cells
8.674366,-1.4671149,Plasma cells
9.256245,11.769445,T cells
6.632739,9.245562,T cells
-4.033931,1.5378398,Classical monocytes
9.899448,9.750231,T cells
12.614652,5.5171313,T cells
6.592863,10.187273,T cells
13.750085,5.0479136,T cells
8.875618,-2.086409,Plasma cells
7.383255,9.099544,T cells
9.534613,7.4019437,T cells
10.369872,1.0274738,Plasma cells
9.632845,-1.4095709,Naive B cells
-3.544456,1.579428,Intermediate monocytes
-4.796686,1.457004,Classical monocytes
7.7788796,9.060293,T cells
11.987776,-0.96012694,Plasma cells
7.6535687,9.642696,T cells
-5.9035144,1.1258092,Classical monocytes
8.722154,6.5164905,T cells
-4.999541,0.63028604,Classical monocytes
10.411698,11.752173,T cells
-4.666206,2.6814063,Classical monocytes
-5.818456,3.4793875,Classical monocytes
9.149339,-0.2294996,Naive B cells
7.8847833,7.273805,T cells
6.0063496,10.038902,T cells
-2.3446536,10.959222,Non-classical monocytes
-3.0772464,6.7743373,Classical monocytes
-4.6437116,4.867604,Classical monocytes
7.572644,8.799413,T cells
13.283591,8.2146225,T cells
12.408854,3.4354877,T cells
11.12691,-1.9370285,Plasma cells
9.468483,-1.7587516,Naive B cells
11.992691,11.033315,T cells
-2.444797,5.4281225,Classical monocytes
9.342554,10.942311,T cells
13.568474,4.347871,T cells
14.39778,9.148727,T cells
-4.4485974,4.0003934,Classical monocytes
-5.233876,6.035466,Classical monocytes
-5.6075907,4.744874,Classical monocytes
9.362359,9.666423,T cells
-3.041845,10.639793,Non-classical monocytes
8.003411,-0.7324664,Plasma cells
-6.132797,2.5905192,Classical monocytes
1.3009039,6.1845555,Conventional dendritic cells
10.100457,11.095418,T cells
10.487392,11.3020315,T cells
13.376702,4.4229264,T cells
-5.936404,4.300726,Classical monocytes
7.736847,11.202809,T cells
13.538365,4.175219,T cells
10.6894045,8.496278,T cells
8.722282,10.749033,T cells
7.347004,8.653369,T cells
10.218065,8.010464,T cells
-5.6341305,6.706672,Classical monocytes
8.320424,11.022237,T cells
8.750068,-1.1072865,Plasma cells
14.19997,8.556897,T cells
7.8270574,9.707406,T cells
6.9894238,9.689885,T cells
8.339071,-1.1741843,Plasma cells
11.1391535,-1.9743937,Plasma cells
12.498169,9.961597,T cells
6.283468,9.569855,T cells
-2.8726432,10.154639,Non-classical monocytes
-5.8515253,0.33065903,Classical monocytes
8.715978,11.191459,T cells
11.721562,6.486712,T cells
7.842228,10.865986,T cells
11.168721,-0.23076722,Plasma cells
9.7111635,12.535823,T cells
8.314858,-0.114300326,Plasma cells
-5.661658,7.1735077,Classical monocytes
-4.132104,2.5008662,Classical monocytes
11.563016,-1.0397992,Plasma cells
10.278578,8.149495,T cells
6.423332,9.419753,T cells
11.45201,7.272078,T cells
8.171056,-3.1584957,Naive B cells
-4.498048,6.452225,Intermediate monocytes
13.124765,3.249387,T cells
11.2731495,10.371327,T cells
8.293976,9.199566,T cells
6.8011556,8.673979,T cells
10.976697,-2.0949452,Plasma cells
8.8445,-0.9869999,Plasma cells
8.187757,-2.0922318,Plasma cells
11.651593,10.391925,T cells
-6.232087,3.952616,Classical monocytes
8.021395,10.86652,T cells
-6.205403,6.27112,Classical monocytes
-1.7805743,11.4563675,Non-classical monocytes
-8.186624,5.2369647,Intermediate monocytes
7.927791,9.933653,T cells
4.5996957,3.6060705,Plasmacytoid dendritic cells
11.02632,8.762782,T cells
8.824618,10.674606,T cells
11.307146,12.273615,T cells
12.729667,3.0841079,T cells
-6.2927055,6.157449,Classical monocytes
8.0851755,-0.8535831,Plasma cells
4.5046344,3.4575858,Plasmacytoid dendritic cells
13.98723,5.152568,T cells
-4.6891065,8.266798,Non-classical monocytes
6.8264933,10.867416,T cells
-5.8358994,6.8170705,Classical monocytes
8.223733,6.514899,T cells
-2.4874034,10.977937,Non-classical monocytes
-5.249836,6.179742,Classical monocytes
8.514511,7.529522,T cells
-6.4603777,6.4729385,Classical monocytes
13.808034,9.110623,T cells
9.793009,11.1451845,T cells
-4.196682,6.630416,Classical monocytes
7.8936663,11.424546,T cells
10.661922,10.095536,T cells
-1.4414889,11.440274,Non-classical monocytes
9.243114,10.778731,T cells
10.183868,12.198811,T cells
-2.6179764,11.218069,Non-classical monocytes
-5.0538125,0.5206582,Classical monocytes
8.85482,10.1465225,T cells
5.889288,9.8000145,T cells
-5.919924,2.1609957,Classical monocytes
6.7296624,9.543545,T cells
11.416705,-1.6661518,Plasma cells
14.06713,9.297593,T cells
11.718317,10.8275585,T cells
-3.5969477,8.8083725,Non-classical monocytes
8.689684,10.631017,T cells
-2.327903,10.973669,Non-classical monocytes
-5.0105357,5.8606615,Classical monocytes
6.2257357,7.690622,Granulocytes
10.862761,10.814792,T cells
13.898209,8.905848,T cells
8.1579685,6.929575,T cells
12.565071,-0.45604333,Plasma cells
-4.4635754,5.7231183,Classical monocytes
8.729273,-1.4722271,Plasma cells
14.850307,9.750183,T cells
-3.8459089,3.1485655,Classical monocytes
7.1494274,10.406186,T cells
12.49135,8.088092,T cells
12.343409,9.286394,T cells
9.133441,-1.506207,Plasma cells
-4.950859,0.66384834,Classical monocytes
-6.0225887,4.39282,Classical monocytes
8.413942,6.8942904,T cells
9.555889,9.830144,T cells
9.709188,-1.0749905,Plasma cells
-4.0929446,6.3698406,Classical monocytes
12.634527,3.887081,T cells
12.503496,3.4286866,T cells
8.903566,-0.79748994,Plasma cells
-5.4043756,3.957394,Classical monocytes
6.6732583,9.701065,T cells
12.35656,-0.42571735,Plasma cells
9.03251,7.265321,T cells
8.68226,-2.1484632,Plasma cells
13.904127,8.595039,T cells
11.129355,8.390965,T cells
-4.273428,0.95710194,Classical monocytes
-5.3898883,7.0278068,Classical monocytes
-6.3223686,1.5825754,Classical monocytes
6.55218,10.3268795,T cells
9.456236,-1.8416424,Naive B cells
-4.8376513,6.2900934,Classical monocytes
7.4603047,8.058048,T cells
9.435871,11.2413645,T cells
-6.982249,4.2343163,Intermediate monocytes
-5.7929683,5.6629653,Classical monocytes
-4.9007273,8.217275,Classical monocytes
0.95973957,6.394706,Conventional dendritic cells
12.865221,3.4204137,T cells
-6.74339,3.7158718,Classical monocytes
-5.803917,0.86629844,Classical monocytes
-5.3025527,5.7136455,Classical monocytes
-5.0010996,6.011843,Classical monocytes
12.6335745,6.820771,T cells
11.006262,11.791135,T cells
12.650768,-0.35589936,Plasma cells
13.0667515,7.6138754,T cells
11.519913,8.194025,T cells
-4.7127066,2.784245,Classical monocytes
6.712412,9.830707,T cells
-4.7643075,0.7320115,Classical monocytes
-3.8643997,1.0518922,Classical monocytes
8.038238,-1.1824644,Plasma cells
-4.490412,8.086241,Classical monocytes
7.8537874,-0.9633841,Plasma cells
9.428039,-1.7504606,Plasma cells
10.641479,8.594411,T cells
-4.0008345,1.6549256,Classical monocytes
12.1974745,6.9987583,T cells
6.879491,9.491787,T cells
6.736552,10.658479,T cells
13.027876,4.18335,T cells
7.9698257,-1.4313958,Naive B cells
9.603172,-1.0844897,Plasma cells
6.9301853,8.88508,T cells
14.115702,9.600909,T cells
10.780605,-2.591545,Plasma cells
10.080553,12.719547,T cells
-1.9031982,11.078517,Non-classical monocytes
6.7049346,10.145549,T cells
8.554163,6.632572,T cells
-5.664227,2.1498387,Classical monocytes
11.095252,10.222716,T cells
11.213183,11.552214,T cells
