UMAP_1,UMAP_2,leiden,patient_name
-3.0955863,6.5180593,2,p7_pre
-0.1728413,11.099953,6,p7_pre
-3.1930568,9.915007,7,p7_pre
1.6411008,-0.505778,5,p7_pre
-1.7409468,10.149216,6,p7_pre
1.6567309,-0.59461844,5,p7_pre
-2.82183,9.307489,7,p7_pre
4.078955,-3.000121,5,p7_pre
0.055813283,2.2600806,6,p7_pre
3.4466348,-1.0012362,5,p7_pre
-1.0247558,11.069484,6,p7_pre
-3.9198518,8.8175535,7,p7_pre
-2.0613198,4.6038237,2,p7_pre
-0.70850575,9.203738,6,p7_pre
-0.33433354,-1.911747,1,p7_pre
-4.093992,1.8691427,11,p7_pre
-1.1788187,13.862478,21,p7_pre
1.3225766,-3.235261,1,p7_pre
-0.5207004,9.191811,10,p7_pre
1.6049722,-2.6020908,1,p7_pre
1.30703,0.40815878,5,p7_pre
1.4196835,-1.3287674,5,p7_pre
0.19011547,1.6984411,6,p7_pre
0.10491455,-4.874739,3,p7_pre
0.37900108,11.485949,6,p7_pre
-2.5353384,4.7791266,2,p7_pre
1.2532309,-2.9868333,1,p7_pre
-1.2550694,14.889628,21,p7_pre
0.9055062,-6.06085,3,p7_pre
0.69167185,-5.341501,3,p7_pre
-5.886937,9.818332,7,p7_pre
0.4693353,9.7287445,6,p7_pre
-3.8814883,-1.5276977,14,p7_pre
2.3751235,-1.6664554,5,p7_pre
-0.7536562,9.021517,6,p7_pre
0.8132931,-2.8217833,1,p7_pre
0.8635971,8.63897,2,p7_pre
-2.442163,-1.7470627,14,p7_pre
-3.6456404,4.1699276,2,p7_pre
3.446994,-0.8477633,5,p7_pre
-1.1537331,14.495923,21,p7_pre
3.6503115,-2.9723291,5,p7_pre
-0.65753394,10.026215,6,p7_pre
0.5373538,-2.4400623,1,p7_pre
1.4923091,-2.696215,1,p7_pre
-0.025783533,-3.5067635,1,p7_pre
-2.0933712,8.762615,7,p7_pre
-3.3702106,9.844097,7,p7_pre
0.92399377,-3.195043,1,p7_pre
3.7889917,-1.8888249,5,p7_pre
2.8275192,-1.409544,5,p7_pre
2.083375,-1.3479674,5,p7_pre
0.5508718,11.6392975,6,p7_pre
13.195526,2.5834293,13,p7_pre
1.0141388,-1.873998,1,p7_pre
3.7409136,-1.5009806,5,p7_pre
-0.8635447,11.286126,6,p7_pre
0.8328824,9.498885,6,p7_pre
0.5087419,10.809653,6,p7_pre
0.46716812,-1.8170822,1,p7_pre
0.2773489,-3.1296067,1,p7_pre
-0.7397895,10.377896,6,p7_pre
0.4247401,-2.557343,1,p7_pre
-3.3143945,4.6400957,2,p7_pre
-4.275341,3.0723977,12,p7_pre
0.30011168,11.646977,6,p7_pre
-3.3797393,9.917775,7,p7_pre
2.080023,-4.792711,3,p7_pre
-3.747459,9.169955,7,p7_pre
-0.20083146,7.978619,6,p7_pre
-0.14747344,8.235525,10,p7_pre
-1.4806501,9.948305,6,p7_pre
-3.7601588,-1.6921774,14,p7_pre
1.6942183,-0.45483992,5,p7_pre
1.5867426,-2.669942,1,p7_pre
0.4204243,-4.9368505,3,p7_pre
-4.084374,6.479857,8,p7_pre
0.5235943,-5.487702,3,p7_pre
3.8042936,-2.3974113,5,p7_pre
1.4552785,-1.4826677,5,p7_pre
-0.023531344,-6.5940566,3,p7_pre
1.4920318,-2.8306684,1,p7_pre
-0.2926481,9.140637,10,p7_pre
0.15634894,-1.20743,1,p7_pre
0.12209383,10.2494135,6,p7_pre
0.018340616,-1.3521043,1,p7_pre
1.2522258,-3.3006694,1,p7_pre
2.08989,11.306918,9,p7_pre
-1.8997018,10.279356,6,p7_pre
0.18245462,9.998012,6,p7_pre
-3.7182329,15.1744795,20,p7_pre
-4.5702314,-1.9496722,14,p7_pre
0.36807287,-4.8119507,3,p7_pre
1.6945193,-2.2643762,1,p7_pre
-0.15170689,-5.6517406,3,p7_pre
-0.09700758,10.924631,6,p7_pre
2.0533254,-2.1457891,1,p7_pre
-1.4437724,9.781232,6,p7_pre
1.2847362,-3.6512256,1,p7_pre
1.3172119,-2.05351,1,p7_pre
0.8974824,-6.051999,3,p7_pre
-5.080418,8.670193,7,p7_pre
0.7004426,-2.1664066,1,p7_pre
1.049203,-2.9268224,1,p7_pre
-2.9192564,8.943419,7,p7_pre
1.5624607,-2.9078746,1,p7_pre
-0.33413297,9.573145,10,p7_pre
-0.79960805,-2.422735,1,p7_pre
2.7555501,-2.764139,5,p7_pre
1.2146387,-3.3308978,1,p7_pre
2.6407197,-2.5681162,5,p7_pre
0.54500604,11.087666,6,p7_pre
0.7000151,-3.5881565,1,p7_pre
-0.21229675,8.193044,10,p7_pre
3.9660804,-1.5379105,5,p7_pre
-1.3538439,10.746356,6,p7_pre
-3.3908877,9.284576,7,p7_pre
1.5258318,-2.5962007,1,p7_pre
3.874854,-2.051108,5,p7_pre
0.5332251,11.732368,6,p7_pre
-1.4506769,9.191483,10,p7_pre
0.5800461,-1.1515027,1,p7_pre
0.7347481,-2.562409,1,p7_pre
0.49653962,7.00441,6,p7_pre
0.9339349,-2.8594444,1,p7_pre
2.540723,-2.3906574,5,p7_pre
-0.041320033,10.477139,6,p7_pre
1.5744067,-2.325261,1,p7_pre
2.6664686,-5.0817657,3,p7_pre
0.01999828,-2.9932659,1,p7_pre
4.3908477,-1.9594734,5,p7_pre
-2.1761305,8.942443,7,p7_pre
0.75611335,-2.6359859,1,p7_pre
0.6435838,-4.188048,1,p7_pre
0.20599036,-1.3398992,1,p7_pre
0.15519908,-1.5997865,1,p7_pre
1.9999181,-1.7423993,5,p7_pre
3.9267645,-3.022242,5,p7_pre
-3.1400175,5.1352963,2,p7_pre
1.2738844,-2.9570684,1,p7_pre
-1.0097609,9.302256,10,p7_pre
1.0783719,-4.344666,3,p7_pre
1.8087996,-2.709667,5,p7_post
-0.05781077,-3.844558,1,p7_post
2.4612908,10.71679,9,p7_post
-5.970189,9.941659,7,p7_post
0.2870259,-2.3642974,1,p7_post
-0.5578143,-1.3648497,1,p7_post
4.0255966,6.3102045,4,p7_post
2.8733146,9.768375,9,p7_post
-4.347728,4.9884663,18,p7_post
2.7094455,-1.3084387,5,p7_post
1.9634994,-5.728487,3,p7_post
-5.666047,8.109547,8,p7_post
-6.159498,6.975347,8,p7_post
0.68122756,-2.226507,1,p7_post
-3.6852195,5.6291523,8,p7_post
-0.0050697355,-3.0498402,1,p7_post
-0.5079473,-1.2616869,1,p7_post
2.8062654,9.890454,9,p7_post
3.9745119,-2.6838214,5,p7_post
0.4223969,-2.037629,1,p7_post
-5.1377225,6.8770466,8,p7_post
-2.1771579,7.240931,8,p7_post
1.8423533,-6.2865458,3,p7_post
1.2071011,-0.26210386,1,p7_post
-4.5521445,-2.0193553,14,p7_post
-6.307823,7.2870545,8,p7_post
-4.6464896,-2.1298559,14,p7_post
0.8141624,-1.041079,1,p7_post
-3.0645723,5.730927,2,p7_post
0.2908249,-1.1752079,1,p7_post
-4.1495647,6.19483,8,p7_post
-3.955748,8.401157,7,p7_post
-3.5527143,5.7655506,8,p7_post
2.269513,-6.10234,3,p7_post
4.452498,-2.4647443,5,p7_post
-5.013249,7.2007875,8,p7_post
0.8909645,-2.935916,1,p7_post
-0.10516335,-2.9077241,1,p7_post
-1.055649,-0.73270833,1,p7_post
1.8199457,10.416158,9,p7_post
-0.17040466,-4.1890845,1,p7_post
3.9823897,-2.6790485,5,p7_post
3.2986174,-2.106559,5,p7_post
-0.39675367,8.925367,10,p7_post
0.17655247,8.514958,10,p7_post
-1.7013577,6.7496104,2,p7_post
-5.8774686,9.646439,7,p7_post
-0.17869714,-1.099169,1,p7_post
0.7725756,-0.6937287,1,p7_post
2.1662197,-1.8109264,5,p7_post
1.1410137,7.4229164,8,p7_post
-0.8967108,-1.9221891,1,p7_post
-1.9396521,6.270187,2,p7_post
2.9018211,-1.7450818,5,p7_post
-4.7456856,7.3976755,8,p7_post
2.4326975,9.785263,9,p7_post
-2.3982522,-2.326953,14,p7_post
-0.05986479,8.269843,10,p7_post
-1.5362787,3.6709619,12,p7_post
-4.569811,7.6770487,8,p7_post
-6.0864997,9.628642,7,p7_post
3.3416371,-2.2151444,5,p7_post
-5.6759896,9.68133,7,p7_post
-0.21039927,-6.411767,3,p7_post
-0.54526234,5.2462277,8,p7_post
2.6262448,9.905388,9,p7_post
-1.1564958,4.925505,8,p7_post
-5.9656568,6.969228,8,p7_post
1.5706201,-5.1610155,3,p7_post
2.4440434,-6.1058073,3,p7_post
0.038222253,-1.0886736,1,p7_post
-3.8885083,7.2646055,8,p7_post
3.1324985,9.608183,9,p7_post
-5.705439,6.888481,8,p7_post
1.9696908,-6.4084935,3,p7_post
0.19290525,-1.2221942,1,p7_post
-4.1613603,4.965894,18,p7_post
2.4761384,-5.276734,3,p7_post
-0.66823524,-2.905747,1,p7_post
-0.42975104,9.156191,10,p7_post
4.013949,7.9593024,11,p7_post
-3.8361547,-1.8014461,14,p7_post
-0.30873975,-1.0060377,1,p7_post
-5.760617,7.6159186,8,p7_post
-1.0039611,-1.1085554,1,p7_post
0.5912504,-5.3313794,3,p7_post
0.5271351,7.5191617,10,p7_post
-0.8894397,-0.9911621,1,p7_post
-0.9628577,7.3734374,10,p7_post
0.4492663,-3.083505,1,p7_post
2.8780816,10.203597,9,p7_post
4.2605233,7.7415977,11,p7_post
0.23803607,-2.8847735,1,p7_post
-1.1780387,-6.900323,3,p7_post
-5.448606,9.59948,7,p7_post
4.025771,8.008619,11,p7_post
-1.7656384,3.7887573,10,p7_post
1.6693677,10.600259,9,p7_post
0.5738029,-5.1698585,3,p7_post
-1.2307698,7.867465,7,p7_post
-3.9856143,-1.8029122,14,p7_post
-5.0682125,6.6424966,8,p7_post
2.5741992,-1.9770846,5,p7_post
-1.3648962,-1.8569883,1,p7_post
-0.78614825,-6.8601947,3,p7_post
0.47171128,-2.4958735,5,p7_post
-6.167182,6.903412,8,p7_post
5.867257,-0.5733234,11,p7_post
1.7667762,10.959053,9,p7_post
-3.2439756,9.351013,7,p7_post
-1.6363139,6.263247,8,p7_post
0.47688138,-1.2144011,1,p7_post
6.5977373,14.172143,17,p7_post
-2.3812504,0.042774554,14,p7_post
-2.4793434,-1.8240598,14,p7_post
-0.86792576,4.1760225,0,p7_post
1.8225558,11.014923,9,p7_post
1.8366555,11.175677,9,p7_post
0.29818818,-3.6875103,1,p7_post
2.7028344,10.773874,9,p7_post
1.804406,-4.880632,3,p7_post
5.5604577,-0.33058634,11,p7_post
-1.558529,5.1465693,10,p7_post
-3.3954885,-1.7658497,14,p7_post
-5.705881,9.627287,7,p7_post
-0.9481749,-1.2714707,1,p7_post
-5.59137,6.856802,8,p7_post
-5.524144,9.369187,7,p7_post
2.0135021,-2.285908,5,p7_post
-0.35575473,-1.0790268,1,p7_post
0.1110763,-1.6002733,1,p7_post
2.8240829,9.61098,9,p7_post
-5.733126,8.222664,8,p7_post
2.9400365,10.096244,9,p7_post
-4.9100137,6.4940624,8,p7_post
1.9053204,-1.4479117,5,p7_post
-5.268065,7.935105,8,p7_post
-1.2085943,-0.8321989,1,p7_post
-3.711865,6.6166563,2,p7_post
-4.4353294,7.706835,8,p7_post
-5.3882413,9.018213,7,p7_post
-2.513681,5.928913,2,p7_post
-5.440393,9.162501,7,p7_post
-0.6523358,-6.5461574,3,p7_post
0.1506599,-3.0160294,1,p7_post
-5.0189137,7.4552236,8,p7_post
-0.7367269,0.81509805,14,p7_post
2.633736,-1.8998363,5,p7_post
2.8143995,9.7488575,9,p7_post
-4.695141,6.9745646,8,p7_post
-4.782396,6.214014,8,p7_post
-0.4886082,-1.0211068,1,p7_post
2.486698,8.829245,9,p7_post
-4.3991213,6.0428243,8,p7_post
3.1717112,-2.0828059,5,p7_post
-0.9116628,-1.3633183,1,p7_post
0.72717285,10.577176,6,p7_post
-0.02738369,-1.8072841,1,p7_post
-2.6650012,-1.9773773,14,p7_post
-4.7561827,7.676928,8,p7_post
0.9290351,8.050926,11,p7_post
-0.085153215,-0.88572425,1,p7_post
-4.7332015,8.713392,7,p7_post
-5.6065593,7.605837,8,p7_post
-6.1595707,7.4093437,8,p7_post
-5.623217,7.213548,8,p7_post
0.064691074,-6.894331,3,p7_post
2.2584755,10.656808,9,p7_post
-0.20471723,-1.3622063,1,p7_post
-0.23463385,-1.1212876,1,p7_post
-3.6519458,8.631572,7,p7_post
-5.713523,7.1298733,9,p7_post
2.437303,-4.6874976,3,p7_post
1.6294221,-5.506638,3,p7_post
-5.6277647,9.384443,7,p7_post
2.7679555,-1.9705565,5,p7_post
-0.5349396,-4.4221983,1,p7_post
-4.3845134,7.522095,8,p7_post
1.4858845,1.5378983,1,p7_post
0.06077317,-2.0430973,1,p7_post
-4.3398886,-2.0369895,14,p7_post
-1.3470472,-2.5442133,1,p7_post
-3.14989,-1.7730861,14,p7_post
0.24789882,-1.6352197,1,p7_post
-4.268086,6.883616,8,p7_post
-5.57726,7.858735,8,p7_post
-0.3119217,-0.9554098,1,p7_post
2.9106965,-4.5303473,5,p7_post
2.137218,-5.241184,3,p7_post
2.6203287,-2.9966526,5,p7_post
-4.961615,5.262945,18,p7_post
-5.4087677,7.306504,8,p7_post
3.3198361,-2.851902,5,p7_post
2.6373537,-1.9374254,5,p7_post
-1.3104146,14.937191,21,p7_post
-2.7907913,-1.4582043,14,p7_post
2.426466,10.481458,9,p7_post
-1.5554955,9.17819,7,p7_post
2.401257,-5.4988112,3,p7_post
-5.074844,7.315934,8,p7_post
-5.6802974,7.759248,8,p7_post
-5.671381,8.012425,8,p7_post
-0.91602093,-7.009399,3,p7_post
0.82181287,-2.233154,1,p7_post
3.2921996,-1.4130682,5,p7_post
3.1939132,3.3388147,4,p7_post
-4.363159,7.6584153,8,p7_post
-0.09320622,-1.8477604,1,p7_post
1.0600009,-1.1654688,1,p7_post
-2.1311462,6.6766696,8,p7_post
-4.8538723,9.084009,7,p7_post
0.88831526,-2.9601834,1,p7_post
-4.5601344,9.054859,7,p7_post
-5.280471,6.8778334,8,p7_post
0.27157983,-3.5832078,1,p7_post
0.943064,-1.2515769,1,p7_post
0.21364552,-3.3142226,1,p7_post
-3.8713613,6.8542337,8,p7_post
-0.2966005,-1.0252131,1,p7_post
2.9138296,2.6226423,5,p7_post
-0.30068347,-1.1314956,1,p7_post
-1.8087482,5.3422327,8,p7_post
-0.7752855,-1.043006,1,p7_post
-0.22385006,-1.6250348,1,p7_post
-4.1168046,7.552061,8,p7_post
0.8567414,-3.5193963,1,p7_post
-2.5072715,6.143101,8,p7_post
-5.3986,7.82706,8,p7_post
-0.8442322,-1.5391927,1,p7_post
0.6407193,-3.6146457,1,p7_post
-5.665299,10.043988,7,p7_post
-1.0650394,-6.7460194,3,p7_post
-5.09634,8.064979,8,p7_post
2.3340786,-3.0650022,5,p7_post
0.29784897,-1.5441749,1,p7_post
1.7985151,10.991241,9,p7_post
0.12630337,-6.020866,3,p7_post
-4.490536,9.272271,7,p7_post
0.86799705,8.564498,9,p7_post
-1.1478223,-2.1298642,14,p7_post
-3.0126984,-1.3038926,14,p7_post
2.0909739,-3.246166,5,p7_post
4.374136,3.51374,4,p7_post
-4.741364,8.407405,8,p7_post
-5.2112565,8.668695,7,p7_post
0.5780594,2.9976578,0,p7_post
-3.4361908,6.7756653,8,p7_post
-1.6015944,7.156816,2,p7_post
-1.5290412,5.4488053,8,p7_post
-5.6318154,9.339593,7,p7_post
-4.450492,8.528846,7,p7_post
-1.156689,-1.0423208,1,p7_post
-3.0489569,9.46728,7,p7_post
-5.7821417,7.135489,8,p7_post
3.3708272,-1.8299072,5,p7_post
-1.834863,9.31153,7,p7_post
4.142368,-2.2736516,5,p7_post
-0.87359643,-0.94512314,1,p7_post
-4.363163,4.380212,18,p7_post
4.341813,-2.486319,5,p7_post
-2.3457434,9.261303,7,p7_post
-1.3070384,5.83526,10,p7_post
2.102603,9.5797415,9,p7_post
-1.0872731,-7.129179,3,p7_post
-4.4170985,7.122834,8,p7_post
2.0328581,-3.0080812,5,p7_post
-5.8738136,9.746697,7,p7_post
-3.2661111,8.220255,7,p7_post
-1.0704772,9.556613,6,p7_post
-4.810838,7.0334764,8,p7_post
2.5526757,-2.1209552,5,p7_post
1.2457709,-1.6189846,5,p7_post
0.35742003,-5.4317884,3,p7_post
-3.8122365,5.67997,8,p7_post
-2.0404081,8.213749,7,p7_post
2.7889013,-2.0997527,5,p7_post
1.6648604,-6.103381,3,p7_post
-1.3400849,5.756195,8,p7_post
2.2912762,10.881944,9,p7_post
2.2997477,-5.4931993,3,p7_post
0.5595354,1.9375719,14,p7_post
-0.82926995,8.661773,10,p7_post
1.9564011,11.030018,9,p7_post
-5.384663,8.150147,8,p7_post
1.2772589,-1.8900465,5,p7_post
-0.5151713,-6.0683117,3,p7_post
-5.8141074,8.346878,8,p7_post
-0.51517326,-1.7352657,1,p7_post
0.117148966,-0.7789125,1,p7_post
-3.4159985,6.3714795,8,p7_post
1.8804567,-5.7139726,3,p7_post
-0.1499495,-2.3590872,1,p7_post
1.6411173,8.055736,9,p7_post
-3.5173514,8.691235,7,p7_post
0.8512392,-3.4900718,1,p7_post
0.38067532,-6.4851236,3,p7_post
3.0693634,9.73704,9,p7_post
-5.480478,6.611548,8,p7_post
-0.1415557,7.948629,2,p7_post
-0.20519774,-1.970212,1,p7_post
-0.9223036,-1.8294264,1,p7_post
-1.3626976,7.7381687,2,p7_post
-4.403951,8.6714325,7,p7_post
-0.38523218,-2.0973592,1,p7_post
2.2271087,-2.2018332,5,p7_post
-3.6402867,5.8218336,2,p7_post
-4.38583,5.9480414,2,p7_post
4.144936,-2.5694845,5,p7_post
-4.4398026,6.6382732,8,p7_post
-4.3458743,5.5907006,2,p7_post
-0.85397494,8.219978,10,p7_post
3.145042,-2.1643085,5,p7_post
-4.946168,7.2506285,8,p7_post
-6.0286703,3.0020955,12,p7_post
4.5126624,-2.249734,5,p7_post
-5.401889,7.9059415,8,p7_post
1.8847061,-1.6965766,5,p7_post
-0.75329167,-3.7694864,3,p7_post
-6.1471405,7.2850394,8,p7_post
2.6938179,9.533856,9,p7_post
2.942602,-1.8402274,5,p7_post
-4.1577578,6.1829386,2,p7_post
-1.8825128,8.467838,6,p7_post
2.903312,9.318583,9,p7_post
2.754312,9.605486,9,p7_post
0.18606324,-2.7721956,1,p7_post
-0.7326978,-1.4432983,1,p7_post
-0.791697,-1.0143903,1,p7_post
-0.9631297,-1.3840321,1,p7_post
-5.053123,7.1514163,8,p7_post
-4.8626637,7.0923715,8,p7_post
1.1372429,0.57385075,22,p7_post
6.4516945,-0.45960698,11,p7_post
-0.5385065,-0.99232304,1,p7_post
-0.60695153,6.7736106,10,p7_post
2.8523138,9.867623,9,p7_post
-1.1909095,-1.3259135,1,p7_post
2.9314818,-2.8195386,5,p7_post
2.508564,-3.0097315,5,p7_post
0.41980177,-3.4594092,1,p7_post
-0.33663377,-1.014841,1,p7_post
-0.75556314,-2.237583,1,p7_post
-0.33683836,-1.234884,1,p7_post
2.8220034,9.784953,9,p7_post
0.9836851,-1.2899302,1,p7_post
0.050201666,-2.7114644,1,p7_post
-4.252414,7.7665834,7,p7_post
0.9237554,-3.001,1,p7_post
13.877453,3.1584802,13,p7_post
-3.7694242,7.1495013,8,p7_post
4.7966175,-1.5233796,5,p7_post
-0.4427908,8.3513,10,p7_post
-5.3719687,4.8646684,18,p7_post
-4.307841,6.8330693,8,p7_post
-6.088923,9.903506,7,p7_post
2.162081,-6.0639124,3,p7_post
-5.4678206,5.0533304,18,p7_post
2.4913208,9.543692,9,p7_post
-4.9143457,7.8602266,8,p7_post
-3.919296,4.475762,18,p7_post
-6.154869,10.078684,7,p7_post
0.9798349,1.2443658,14,p7_post
3.3119295,-3.0239725,5,p7_post
-1.9370273,5.582554,8,p7_post
-1.0514513,-1.050368,1,p7_post
-4.3577814,7.0660467,8,p7_post
1.6815931,-3.8230069,5,p7_post
-4.261093,-2.1877239,14,p7_post
-5.2744355,8.617853,7,p7_post
-4.1122355,6.614019,8,p7_post
-5.208581,8.156627,8,p7_post
-4.8475366,4.469944,18,p7_post
0.45695776,-4.951623,3,p7_post
-0.18716608,-4.9807653,3,p7_post
-6.258096,7.3909135,8,p7_post
13.899457,3.0336142,13,p7_post
1.7522538,-2.2514396,5,p7_post
3.0681117,-2.1611636,5,p7_post
3.7410824,-2.7553415,5,p7_post
1.5195798,10.829866,9,p7_post
-0.5347926,-3.7880788,1,p7_post
1.2200462,-4.9832764,3,p7_post
-0.7332605,-1.389046,1,p7_post
-6.011138,7.050173,8,p7_post
-0.2679711,-1.5565426,1,p7_post
-3.058357,5.5409875,8,p7_post
-3.6609347,5.5354733,8,p7_post
0.2276576,-3.995552,1,p7_post
-3.3395107,-1.683394,14,p7_post
2.8547392,-3.0035012,5,p7_post
-3.2432024,6.482275,2,p7_post
-3.9115906,9.372868,7,p7_post
-4.6982155,5.3316884,18,p7_post
0.08017678,-2.9893494,1,p7_post
0.36676285,8.076352,10,p7_post
-3.9787931,5.83342,8,p7_post
0.7454028,-1.5185468,1,p7_post
1.0182999,-0.88132465,1,p7_post
-4.691513,7.358087,8,p7_post
1.0544968,-4.2441907,3,p7_post
4.979399,4.327197,4,p7_post
2.498758,10.398655,9,p7_post
-4.0371227,9.338341,7,p7_post
-5.8807306,10.03245,7,p7_post
0.27836064,-6.795225,3,p7_post
-3.6473148,15.102996,20,p7_post
-1.0709271,-1.2764032,1,p7_post
2.7828467,10.083078,9,p7_post
-0.68371266,-1.1130232,1,p7_post
-3.446492,4.804547,2,p7_post
-5.2625537,7.6311307,8,p7_post
1.4673816,-3.8351307,1,p7_post
-2.0144954,7.3636637,8,p7_post
-1.0385649,-3.8483367,3,p7_post
-0.41378498,-4.7731967,3,p7_post
-5.63016,8.018279,8,p7_post
0.81242436,-2.2265046,5,p7_post
2.0161865,9.458085,9,p7_post
2.650906,9.910592,9,p7_post
-2.2084806,-1.8451053,14,p7_post
0.3850162,-1.5439577,1,p7_post
-1.2617215,-1.786032,1,p7_post
-4.966772,8.678518,7,p7_post
-3.1463392,5.7865977,2,p7_post
2.7221532,-1.9278476,5,p7_post
-0.19506128,-1.178134,1,p7_post
-4.089389,5.891187,2,p7_post
-5.524032,8.225748,8,p7_post
1.4434867,-3.949762,1,p7_post
-2.1797607,-1.0227661,14,p7_post
1.1683377,-2.0077717,5,p7_post
-0.52723914,-0.5016216,1,p7_post
1.2245718,-4.5936894,3,p7_post
-4.1890187,-1.8294926,14,p7_post
-0.1571424,7.526913,10,p7_post
0.41246858,-1.4054673,1,p7_post
-5.006352,7.552769,8,p7_post
-3.2800236,6.4106436,2,p7_post
0.8248116,7.9186397,11,p7_post
-3.9196365,8.201929,7,p7_post
2.7506444,9.2751465,9,p7_post
-1.9696697,-2.473651,14,p7_post
-0.9344836,-0.44557634,1,p7_post
-2.873367,5.698648,2,p7_post
2.1460798,-5.338972,3,p7_post
0.19811386,-4.04451,1,p7_post
-0.8528445,7.533409,10,p7_post
0.47779453,-1.7622219,1,p7_post
-4.7882266,4.894838,18,p7_post
1.0442888,-4.6242647,3,p7_post
2.3995934,8.375665,9,p7_post
0.27630088,-2.536233,1,p7_post
0.3872027,-3.4268231,1,p7_post
0.5713541,-4.1867647,1,p7_post
-5.732184,7.2604446,8,p7_post
2.4627252,-2.2195625,5,p7_post
-3.9263554,9.374898,7,p7_post
1.7280983,-1.7492646,5,p7_post
-4.835772,8.874488,7,p7_post
3.9914224,6.432417,4,p7_post
-1.1879196,-1.6104065,1,p7_post
0.52593535,-4.915092,3,p7_post
-0.2926942,-2.0823066,1,p7_post
0.13519983,-4.0903316,1,p7_post
-4.551317,7.697225,8,p7_post
2.3444319,10.845605,9,p7_post
3.1086617,-2.3390133,5,p7_post
1.9688847,11.078872,9,p7_post
-4.947717,6.9232903,8,p7_post
-5.512685,7.169414,8,p7_post
-0.91875553,-4.0337815,3,p7_post
-4.8650694,8.005738,8,p7_post
0.49429503,0.23287848,1,p7_post
0.39989108,8.61885,10,p7_post
-5.500965,8.914167,7,p7_post
-0.37847808,-4.2855854,1,p7_post
2.233092,9.893199,9,p7_post
-0.10450076,10.126818,6,p7_post
0.116953805,-4.843692,3,p7_post
0.92736936,-1.1466078,1,p7_post
-0.012342719,-2.8981369,1,p7_post
1.2227745,-3.0817893,1,p7_post
3.9379427,-3.1741471,5,p7_post
4.3877172,8.107597,11,p7_post
-1.0660053,-1.9358445,1,p7_post
-4.2101583,5.579975,2,p7_post
-3.631463,6.8961678,2,p7_post
-1.1207222,6.6015754,2,p7_post
2.574765,9.619461,9,p7_post
-0.5485943,-3.249444,1,p7_post
2.6044607,10.898159,9,p7_post
0.13408671,-0.24856004,1,p7_post
-4.2899747,7.417452,8,p7_post
-2.010296,-2.5496902,14,p7_post
-5.2268257,10.303366,7,p7_post
-0.92645645,-7.1610527,3,p7_post
2.7887368,-1.2682014,5,p7_post
0.3148063,-3.6416147,1,p7_post
3.5150592,-2.5730495,5,p7_post
-3.4437642,14.679308,20,p7_post
-0.18051635,-6.1224346,3,p7_post
-5.3362126,7.049559,8,p7_post
4.578587,3.1131299,4,p7_post
-3.9035823,8.71465,7,p7_post
2.5374098,-2.8136604,5,p7_post
-4.607335,8.33655,8,p7_post
-5.7347174,10.234823,7,p7_post
-4.554073,7.470982,8,p7_post
-0.7948866,-6.865209,3,p7_post
-6.0729046,7.8657975,8,p7_post
-0.7300027,-3.7108812,1,p7_post
3.083014,-1.3597744,5,p7_post
-5.175726,7.935291,8,p7_post
-0.18420577,0.6122326,1,p7_post
-2.875776,-0.39088663,14,p7_post
-5.115665,7.423887,8,p7_post
-0.6924901,1.088956,14,p7_post
1.8683596,11.439675,9,p7_post
-6.252023,7.669673,8,p7_post
-5.7019916,8.186735,8,p7_post
0.43068987,-1.5343668,1,p7_post
-0.12173477,-2.330627,1,p7_post
-5.679254,10.184236,7,p7_post
0.5740616,-2.8306448,1,p7_post
2.0665803,8.557702,9,p7_post
-0.88511544,-3.8469512,3,p7_post
3.570472,-2.9736989,5,p7_post
6.35943,-0.38293615,11,p7_post
3.645744,-1.8560562,5,p7_post
-4.0077553,8.561208,7,p7_post
-6.3392587,2.9452152,12,p7_post
1.4811479,-2.433819,1,p7_post
-2.176801,6.625335,2,p7_post
2.2786944,10.651554,9,p7_post
3.4858398,2.8551311,19,p7_post
0.60743916,7.5280156,10,p7_post
0.23641801,-3.468158,1,p7_post
2.3852966,10.073831,9,p7_post
0.28908616,-1.1219517,1,p7_post
-2.4586766,-1.6922109,14,p7_post
1.9954455,-2.4063046,5,p7_post
0.07006083,-1.6158966,1,p7_post
3.7638986,-2.8335574,5,p7_post
1.001591,7.5069656,9,p7_post
0.29822776,-5.739181,3,p7_post
-5.258921,7.954668,8,p7_post
-5.660176,7.5016885,8,p7_post
-4.899859,8.199483,8,p7_post
-0.42233148,-0.76931065,1,p7_post
0.2707071,-3.4756544,1,p7_post
-3.5002296,13.685317,20,p7_post
0.80848396,-5.567817,3,p7_post
-4.291587,7.448916,8,p7_post
-6.0122137,7.41004,8,p7_post
-5.1068316,8.695952,7,p7_post
2.3536465,-6.3343296,3,p7_post
1.8756428,11.092589,9,p7_post
1.2819779,-5.6317663,3,p7_post
-4.632203,5.104458,18,p7_post
2.1313741,10.96322,9,p7_post
0.8627056,-3.07678,1,p7_post
-4.3484387,7.8486295,8,p7_post
-5.2317157,7.328598,8,p7_post
1.7293409,-2.15258,5,p7_post
-5.9879627,9.908838,7,p7_post
-5.0374317,7.1061435,8,p7_post
1.6134102,-2.3282979,5,p7_post
2.3819938,9.858625,9,p7_post
1.5682694,-1.4737134,5,p7_post
-6.146596,10.068236,7,p7_post
-0.6027966,7.763907,10,p7_post
-5.8018484,7.996773,8,p7_post
-0.06826981,-3.551809,1,p7_post
