UMAP_1,UMAP_2,leiden,cell_type
7.3197155,1.2431792,6,T cells
11.660723,1.692251,0,T cells
11.729765,3.239312,0,T cells
7.2417555,9.808542,2,T cells
7.556199,0.8119367,6,T cells
9.692254,7.098573,4,T cells
6.8720326,8.966917,2,T cells
9.846481,6.8073697,4,T cells
6.5280533,9.870631,2,T cells
12.393632,7.2745075,1,T cells
8.761301,7.997109,2,T cells
-5.0936856,2.320714,3,T cells
8.336004,10.111513,2,T cells
10.5515175,7.5144925,4,T cells
11.948762,6.8336024,1,T cells
-6.6853776,2.4960184,3,T cells
7.2022943,10.090167,2,T cells
10.991174,6.7533345,1,T cells
8.381617,9.497644,2,T cells
5.4016814,6.6642547,5,T cells
8.086811,5.1124487,4,T cells
9.218027,2.0820832,0,T cells
11.072608,5.1997056,1,T cells
8.777936,0.3479117,0,T cells
-4.493611,2.5798018,3,T cells
11.081464,5.5830207,1,T cells
9.085684,1.1397513,0,T cells
10.422307,3.3763134,1,T cells
10.234026,4.5083437,1,T cells
8.540332,9.372457,2,T cells
9.946062,0.2602695,0,T cells
-6.115118,1.6902877,3,T cells
12.68128,6.534762,1,T cells
7.163715,6.9981956,4,T cells
11.234627,3.7550957,1,T cells
10.708848,1.9589342,0,T cells
10.553476,2.1253028,0,T cells
10.054549,0.31612578,0,T cells
9.954874,1.2103504,0,T cells
12.116135,5.715221,1,T cells
14.138498,5.7825956,7,T cells
7.9221034,8.836518,2,T cells
9.823528,1.5943496,0,T cells
8.648642,5.935777,4,T cells
10.473236,0.00036633166,0,T cells
4.4924474,6.431669,5,T cells
12.005648,3.4370632,1,T cells
7.0002823,5.867973,5,T cells
-4.4326615,2.0401406,3,T cells
6.074396,5.9168706,5,T cells
11.839494,5.941824,1,T cells
10.081395,2.0088081,0,T cells
6.9219785,0.47939444,6,T cells
10.900554,4.663707,1,T cells
11.033382,6.0675154,1,T cells
9.6458025,7.373135,4,T cells
11.4286785,2.9264758,1,T cells
12.236014,4.5970273,1,T cells
7.516843,5.7642617,4,T cells
11.311253,0.23047207,0,T cells
10.399893,5.670942,1,T cells
9.446725,1.0493492,0,T cells
10.457472,0.90041226,0,T cells
12.018253,2.0526674,0,T cells
9.660533,2.2820685,0,T cells
11.486495,5.0549726,1,T cells
-4.089183,2.629772,3,T cells
-4.0733557,1.8733491,3,T cells
-4.87029,1.4776316,3,T cells
10.966584,5.325235,1,T cells
12.901475,5.5744047,1,T cells
9.319772,0.1716556,0,T cells
11.076084,2.4964764,0,T cells
9.917331,6.7473845,4,T cells
12.842343,5.2937937,1,T cells
-4.838045,2.7594745,3,T cells
12.152113,5.311586,1,T cells
-3.8921702,2.3077347,3,T cells
9.8608885,1.1136998,0,T cells
9.473724,2.4234707,0,T cells
10.713635,1.91895,0,T cells
6.3775063,8.141704,5,T cells
6.4953804,7.224858,5,T cells
-4.6935706,3.0247588,3,T cells
14.182689,5.331194,7,T cells
8.371717,10.037107,2,T cells
-5.3525476,2.4086418,3,T cells
9.447808,6.688372,4,T cells
11.593437,2.6399252,1,T cells
7.466153,8.915332,2,T cells
9.971038,3.9781654,1,T cells
6.8560233,9.412853,2,T cells
11.862603,6.8965125,1,T cells
9.954018,7.239798,4,T cells
10.501898,6.908015,4,T cells
10.203236,2.1902902,0,T cells
12.316283,7.344637,1,T cells
11.40684,0.17400463,0,T cells
11.584681,4.4746413,1,T cells
10.805894,1.9952327,0,T cells
-6.448696,2.6381664,3,T cells
8.193803,8.985491,2,T cells
5.660123,8.011808,5,T cells
10.635547,5.218293,1,T cells
9.674992,2.2376924,0,T cells
9.644962,0.9502908,0,T cells
12.391148,7.516413,1,T cells
10.804872,6.2951756,1,T cells
12.727138,6.19596,1,T cells
11.404508,6.084812,1,T cells
8.625129,-0.28464112,6,T cells
9.603161,0.93030345,0,T cells
5.92597,5.7704663,5,T cells
6.228517,8.068504,5,T cells
7.7237144,8.6651125,2,T cells
-5.5465207,3.155921,3,T cells
10.833219,7.1781807,1,T cells
-4.5839796,2.4845593,3,T cells
-3.1128955,1.6104833,3,T cells
10.579051,1.2688987,0,T cells
9.907385,-0.027004821,0,T cells
8.070028,10.22635,2,T cells
11.337254,1.8449963,0,T cells
9.459923,4.3654943,4,T cells
4.6113014,6.0212255,5,T cells
11.902706,3.8577518,1,T cells
11.990121,1.0193758,0,T cells
10.424396,4.248632,1,T cells
8.902475,0.38024694,0,T cells
11.367654,3.694278,1,T cells
6.965574,8.879935,2,T cells
9.368704,0.7827729,0,T cells
7.579413,10.501547,2,T cells
9.236126,2.4514322,0,T cells
6.4880943,9.809947,2,T cells
7.834971,9.546495,2,T cells
8.495191,5.1354775,4,T cells
9.007759,3.46766,4,T cells
10.7215605,6.5635576,1,T cells
12.294934,3.5984786,1,T cells
13.4409685,5.5525618,7,T cells
12.362348,2.295975,0,T cells
7.9889812,8.963802,2,T cells
8.645332,9.335983,2,T cells
7.3821244,0.033633273,6,T cells
11.736791,6.1546497,1,T cells
7.2383184,8.998075,2,T cells
11.779587,1.205949,0,T cells
9.459528,2.5746338,0,T cells
12.617677,4.062842,1,T cells
6.870084,0.802928,6,T cells
10.506865,4.346772,1,T cells
13.792938,5.8879194,7,T cells
11.565795,1.043136,0,T cells
6.8129516,8.502747,2,T cells
7.208438,9.814692,2,T cells
7.817832,10.133134,2,T cells
10.637567,2.8400779,0,T cells
-4.441448,1.7161312,3,T cells
9.342983,0.8399938,0,T cells
6.705763,9.090883,2,T cells
6.9425545,0.23078178,6,T cells
6.9327374,7.120484,5,T cells
6.915947,1.7362342,6,T cells
7.8675323,0.97643554,6,T cells
12.050319,6.3887405,1,T cells
11.002854,2.702529,0,T cells
6.847174,1.1646392,6,T cells
11.132206,2.1684458,0,T cells
-4.7518663,1.7375768,3,T cells
-6.0974245,3.0761464,3,T cells
9.102314,2.4406488,0,T cells
7.756213,1.9665034,6,T cells
9.480514,3.6977818,4,T cells
10.259746,-0.07225375,0,T cells
-4.845926,1.5016252,3,T cells
10.059191,3.7081878,1,T cells
-5.239221,2.796699,3,T cells
11.272267,4.165799,1,T cells
11.448768,4.5284915,1,T cells
4.73848,6.4320345,5,T cells
9.213438,1.8473421,0,T cells
7.5723586,7.997864,2,T cells
9.413393,1.9791192,0,T cells
11.172408,3.3680754,7,T cells
11.20663,0.19854645,0,T cells
12.364165,3.4453104,1,T cells
-4.511891,3.0287106,3,T cells
8.459784,0.85768104,6,T cells
6.2352314,8.0616455,5,T cells
10.574851,3.9608452,1,T cells
6.0365915,8.318812,5,T cells
13.027016,5.924041,7,T cells
11.363658,2.5087209,0,T cells
6.128162,7.4626427,5,T cells
7.729756,0.791514,6,T cells
6.986842,9.209879,2,T cells
6.541895,7.8423657,5,T cells
9.22001,5.297281,4,T cells
12.433454,4.2133164,1,T cells
13.247221,4.9528093,7,T cells
8.327896,9.912109,2,T cells
8.294634,7.8800206,2,T cells
12.373321,5.1764684,1,T cells
8.956818,2.4171193,0,T cells
10.449968,4.4078407,1,T cells
-3.7140138,2.76342,3,T cells
8.803426,0.7964262,0,T cells
-3.5820453,1.4757812,3,T cells
9.318007,2.0320325,0,T cells
8.145614,4.6707363,4,T cells
9.482079,1.2484075,0,T cells
9.752824,0.9955055,0,T cells
6.7368336,0.7130469,6,T cells
12.341543,6.4203105,1,T cells
6.9747095,0.66550475,6,T cells
11.703129,1.3145932,0,T cells
12.359636,1.6395801,0,T cells
6.7292466,8.600989,2,T cells
-6.4781194,2.6917868,3,T cells
10.74121,7.2945113,4,T cells
10.885176,5.4030027,1,T cells
-4.594143,1.8516324,3,T cells
8.0952635,10.513724,2,T cells
9.653265,3.435745,0,T cells
11.671831,5.329,1,T cells
12.219078,5.8438067,1,T cells
-4.357584,1.2062359,3,T cells
10.812842,1.9250175,0,T cells
-5.656143,2.0812228,3,T cells
8.5335245,5.4247527,4,T cells
11.882773,3.42558,1,T cells
10.317612,1.6821172,0,T cells
8.266678,6.0522842,4,T cells
12.001021,2.9911196,1,T cells
7.639952,8.728399,2,T cells
9.602634,1.1656506,0,T cells
10.536292,0.9102133,0,T cells
9.403148,7.682044,4,T cells
10.604032,-0.018884704,0,T cells
11.96501,3.0058005,1,T cells
5.3433137,5.9346924,5,T cells
12.202674,2.3545456,0,T cells
11.779186,3.7594037,1,T cells
8.343351,5.502443,4,T cells
9.249548,0.6174325,0,T cells
6.5668864,6.175877,5,T cells
-6.2761497,2.094546,3,T cells
10.682712,7.3764505,4,T cells
10.280266,0.4752749,0,T cells
10.416333,0.8803917,0,T cells
9.894407,7.510695,4,T cells
9.84005,3.5715327,1,T cells
10.870188,0.27411315,0,T cells
7.5856657,6.4463897,4,T cells
11.672346,3.425401,1,T cells
11.972273,6.8987055,1,T cells
-5.9678955,2.747578,3,T cells
-3.4427645,1.3839952,3,T cells
11.604877,0.1766399,0,T cells
7.992666,-0.19852407,6,T cells
6.962247,0.36080393,6,T cells
7.0555353,10.338229,2,T cells
12.045641,3.9868178,1,T cells
11.903792,2.3207767,0,T cells
10.408303,5.805747,4,T cells
12.086395,4.009618,1,T cells
12.079008,5.773388,1,T cells
11.006454,3.3366888,1,T cells
10.566113,1.3236897,0,T cells
11.342434,1.2013527,0,T cells
8.582696,9.676662,2,T cells
10.119539,7.716786,4,T cells
11.3588705,3.4601586,1,T cells
10.227642,5.0686607,1,T cells
7.9824743,8.743394,2,T cells
7.5039835,0.12473969,6,T cells
8.642704,9.714512,2,T cells
10.383386,2.1525168,0,T cells
7.182773,7.7147226,2,T cells
7.891945,7.8744497,2,T cells
8.067241,0.58829594,6,T cells
9.5274315,3.3754935,0,T cells
-5.5644584,1.8996875,3,T cells
-6.549543,2.250796,3,T cells
10.101671,1.3770181,0,T cells
7.403512,1.2609699,6,T cells
6.71017,9.151817,2,T cells
7.451067,6.47217,4,T cells
10.542445,-0.068081796,0,T cells
8.212306,0.72712016,6,T cells
11.702007,4.8760777,1,T cells
-5.872162,1.730022,3,T cells
4.922072,7.6069264,5,T cells
12.619235,6.0573277,1,T cells
5.745328,7.937687,5,T cells
7.135348,6.8310113,5,T cells
11.158004,0.9710669,0,T cells
8.112932,6.506117,4,T cells
4.55589,6.4237947,5,T cells
8.810674,1.9242575,0,T cells
10.621945,1.8183135,0,T cells
-5.401901,1.5025647,3,T cells
8.945484,1.366543,0,T cells
8.008394,10.559761,2,T cells
12.970071,6.380331,1,T cells
11.56458,1.1402832,0,T cells
8.178924,0.6233481,6,T cells
9.60889,6.954942,4,T cells
12.064119,6.8350315,1,T cells
