UMAP_1,UMAP_2,leiden,cell_type
-4.197425,2.6587715,7,Unknown
11.7291155,10.744194,11,Unknown
7.981193,11.307241,1,Unknown
-3.948486,2.5236478,7,Unknown
-4.2160335,3.4800866,7,Unknown
0.91345525,6.6626577,20,Unknown
-4.1540704,8.304478,4,Unknown
10.493673,10.045475,1,Unknown
12.7375,4.0378175,6,Unknown
12.507923,-0.7052226,10,Unknown
9.008034,-1.034743,2,Unknown
9.783758,11.996091,1,Unknown
-4.7956223,3.6307108,7,Unknown
-5.826259,5.170337,8,Unknown
12.273168,6.6411567,12,Unknown
8.161088,6.7999434,13,Unknown
-6.294055,2.4093425,9,Unknown
9.239543,-1.4142305,2,Unknown
-5.0311484,4.4142346,8,Unknown
7.1439347,9.96803,0,Unknown
8.59217,-2.2096405,2,Unknown
9.040286,11.190756,1,Unknown
-4.9642787,7.5235443,4,Unknown
10.031988,9.804196,1,Unknown
