leiden,gene,expression
1,LYZ,0.0
3,LYZ,0.0
9,LYZ,0.0
10,LYZ,0.0
8,LYZ,0.0
10,LYZ,0.0
3,LYZ,0.0
10,LYZ,0.0
2,LYZ,0.0
16,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
3,LYZ,0.0
9,LYZ,0.0
8,LYZ,0.0
3,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
16,LYZ,0.0
13,LYZ,0.0
8,LYZ,0.0
3,LYZ,0.0
7,LYZ,3.031286
3,LYZ,0.0
6,LYZ,3.842323
8,LYZ,0.0
3,LYZ,0.0
13,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
1,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
10,LYZ,0.0
9,LYZ,0.0
10,LYZ,0.0
3,LYZ,0.0
16,LYZ,0.0
3,LYZ,0.0
9,LYZ,0.0
16,LYZ,0.0
13,LYZ,0.0
2,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
9,LYZ,2.9419792
8,LYZ,1.708522
13,LYZ,0.0
13,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
2,LYZ,0.0
13,LYZ,0.0
10,LYZ,0.0
10,LYZ,0.0
3,LYZ,0.0
10,LYZ,0.0
3,LYZ,0.0
10,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
2,LYZ,0.69025975
13,LYZ,0.0
3,LYZ,0.0
2,LYZ,2.6954482
13,LYZ,0.0
13,LYZ,0.0
2,LYZ,0.0
3,LYZ,0.0
13,LYZ,0.0
10,LYZ,0.0
3,LYZ,0.0
8,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
3,LYZ,0.0
6,LYZ,1.7376702
13,LYZ,0.0
8,LYZ,0.0
13,LYZ,0.0
16,LYZ,0.0
8,LYZ,0.0
2,LYZ,3.5384657
13,LYZ,0.0
16,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
0,LYZ,0.0
7,LYZ,0.0
16,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
0,LYZ,2.9626215
8,LYZ,0.0
3,LYZ,0.0
13,LYZ,0.0
10,LYZ,0.0
10,LYZ,0.0
16,LYZ,2.5742302
13,LYZ,0.0
13,LYZ,0.0
3,LYZ,0.0
8,LYZ,0.0
4,LYZ,0.0
10,LYZ,0.0
9,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
2,LYZ,0.0
2,LYZ,0.0
3,LYZ,0.0
16,LYZ,0.0
3,LYZ,0.0
9,LYZ,0.0
3,LYZ,0.0
0,LYZ,2.8065128
10,LYZ,0.0
2,LYZ,2.228493
13,LYZ,0.0
16,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
8,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
13,LYZ,0.0
3,LYZ,0.0
10,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
3,LYZ,0.0
8,LYZ,0.0
8,LYZ,0.0
8,LYZ,0.0
10,LYZ,0.0
3,LYZ,3.0182397
13,LYZ,0.0
3,LYZ,0.0
13,LYZ,0.0
13,LYZ,0.0
10,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
0,LYZ,0.0
13,LYZ,0.0
3,LYZ,0.0
13,LYZ,0.0
13,LYZ,0.0
16,LYZ,0.0
3,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
16,LYZ,0.0
3,LYZ,0.0
16,LYZ,0.0
3,LYZ,0.0
16,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
7,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
2,LYZ,2.4860075
11,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
2,LYZ,3.2923765
2,LYZ,1.7512681
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,3.0841007
1,LYZ,0.0
5,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,2.1922622
2,LYZ,1.4060396
0,LYZ,0.8758656
13,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
6,LYZ,1.8060682
1,LYZ,0.0
6,LYZ,2.6018798
0,LYZ,3.3669448
4,LYZ,0.0
1,LYZ,0.0
9,LYZ,0.0
2,LYZ,1.6933874
10,LYZ,0.0
2,LYZ,2.5992243
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
0,LYZ,0.0
4,LYZ,0.0
5,LYZ,3.9441593
10,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
2,LYZ,3.8046114
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,3.1568809
4,LYZ,0.0
9,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
2,LYZ,0.0
15,LYZ,0.0
15,LYZ,0.0
0,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
6,LYZ,0.0
5,LYZ,0.0
2,LYZ,2.1655078
1,LYZ,0.0
2,LYZ,1.3880595
4,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
7,LYZ,0.0
15,LYZ,0.0
9,LYZ,0.0
2,LYZ,1.43863
9,LYZ,0.0
10,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
4,LYZ,0.0
11,LYZ,0.0
2,LYZ,1.5343583
2,LYZ,3.2135155
4,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,2.2327247
10,LYZ,0.0
9,LYZ,0.0
10,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
9,LYZ,0.0
0,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
9,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,1.6334643
1,LYZ,0.0
1,LYZ,0.0
15,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
11,LYZ,0.0
2,LYZ,3.3055654
4,LYZ,0.0
2,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
8,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
6,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,1.379545
0,LYZ,2.3942668
9,LYZ,0.0
11,LYZ,0.0
12,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
11,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
10,LYZ,1.7246255
13,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
7,LYZ,2.4819784
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
15,LYZ,0.0
1,LYZ,0.0
7,LYZ,0.0
2,LYZ,3.4949572
1,LYZ,0.0
4,LYZ,0.0
2,LYZ,2.361434
5,LYZ,0.0
11,LYZ,0.0
10,LYZ,0.0
0,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
6,LYZ,1.5419658
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
2,LYZ,2.3719406
12,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
2,LYZ,2.9793048
0,LYZ,0.0
7,LYZ,0.0
10,LYZ,1.6395448
1,LYZ,0.0
4,LYZ,0.0
11,LYZ,0.0
13,LYZ,0.0
11,LYZ,0.0
13,LYZ,0.0
0,LYZ,0.0
9,LYZ,0.0
6,LYZ,0.0
4,LYZ,0.0
7,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
8,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
0,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
4,LYZ,0.0
0,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.8317578
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
2,LYZ,1.0228285
4,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
2,LYZ,2.5753508
8,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
7,LYZ,0.0
15,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
2,LYZ,2.460156
7,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
7,LYZ,0.0
15,LYZ,0.0
0,LYZ,0.0
6,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
15,LYZ,0.0
1,LYZ,0.0
9,LYZ,0.0
1,LYZ,0.0
0,LYZ,2.2173874
11,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
7,LYZ,0.0
9,LYZ,0.0
0,LYZ,0.0
13,LYZ,0.0
0,LYZ,3.3895733
7,LYZ,2.3306916
2,LYZ,2.5575964
4,LYZ,0.0
15,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
0,LYZ,2.451389
5,LYZ,0.0
7,LYZ,3.5491514
11,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
10,LYZ,0.0
5,LYZ,2.4079556
10,LYZ,0.0
7,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
8,LYZ,2.6700616
6,LYZ,0.0
2,LYZ,0.0
5,LYZ,0.0
4,LYZ,0.0
13,LYZ,0.0
9,LYZ,0.0
9,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
13,LYZ,0.0
6,LYZ,2.476969
1,LYZ,0.0
1,LYZ,0.0
7,LYZ,2.889145
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,3.1345382
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
13,LYZ,0.0
2,LYZ,2.5391273
2,LYZ,1.8638633
2,LYZ,0.0
2,LYZ,3.3644238
4,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
4,LYZ,0.0
6,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,3.56126
9,LYZ,0.6392478
4,LYZ,0.0
7,LYZ,2.9045076
10,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
6,LYZ,2.4556394
4,LYZ,0.0
6,LYZ,2.5812259
13,LYZ,0.0
1,LYZ,0.0
17,LYZ,2.5992243
9,LYZ,0.0
13,LYZ,0.0
9,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
4,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
8,LYZ,0.0
1,LYZ,0.0
15,LYZ,0.0
0,LYZ,2.4966755
2,LYZ,3.2006257
4,LYZ,0.0
4,LYZ,0.0
10,LYZ,0.0
8,LYZ,2.5488553
10,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,1.038208
7,LYZ,0.0
6,LYZ,2.5402029
13,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
8,LYZ,1.9585735
1,LYZ,0.0
10,LYZ,0.0
0,LYZ,2.898007
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
2,LYZ,2.3298538
11,LYZ,0.0
5,LYZ,1.3281156
1,LYZ,0.0
4,LYZ,0.0
2,LYZ,3.6008527
10,LYZ,0.0
7,LYZ,2.5126731
1,LYZ,0.0
6,LYZ,2.124558
0,LYZ,0.0
15,LYZ,0.0
4,LYZ,0.0
2,LYZ,2.8741288
1,LYZ,0.0
7,LYZ,1.6673515
1,LYZ,0.0
7,LYZ,3.5607934
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
15,LYZ,0.0
2,LYZ,1.5848325
2,LYZ,2.7862883
10,LYZ,0.0
2,LYZ,3.0521736
10,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
6,LYZ,0.0
6,LYZ,0.0
4,LYZ,0.0
2,LYZ,0.9959736
0,LYZ,2.4162781
11,LYZ,0.0
9,LYZ,0.0
8,LYZ,0.0
11,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
2,LYZ,2.353468
7,LYZ,2.5575964
1,LYZ,0.0
2,LYZ,2.4860075
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,2.3075502
1,LYZ,0.0
0,LYZ,1.80905
4,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
0,LYZ,2.1005948
9,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
5,LYZ,3.4565136
4,LYZ,0.0
7,LYZ,0.0
0,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
2,LYZ,1.2858664
9,LYZ,0.0
4,LYZ,0.0
0,LYZ,0.0
0,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
2,LYZ,3.0618289
2,LYZ,2.458982
1,LYZ,0.0
15,LYZ,0.0
12,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
1,LYZ,0.0
15,LYZ,0.0
10,LYZ,0.0
15,LYZ,0.0
5,LYZ,2.5787208
11,LYZ,0.0
11,LYZ,0.0
1,LYZ,0.0
15,LYZ,0.0
10,LYZ,0.0
12,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
7,LYZ,2.4690154
2,LYZ,2.867236
1,LYZ,0.0
6,LYZ,2.529509
15,LYZ,0.0
6,LYZ,2.5866365
13,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,1.9421482
15,LYZ,0.0
11,LYZ,0.0
5,LYZ,3.5593784
7,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
2,LYZ,2.573111
10,LYZ,0.0
5,LYZ,2.0866647
7,LYZ,2.2623725
7,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
13,LYZ,0.0
0,LYZ,0.0
0,LYZ,2.604157
0,LYZ,0.0
1,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
0,LYZ,2.6084962
2,LYZ,1.6168388
15,LYZ,0.0
1,LYZ,0.0
2,LYZ,3.5377362
7,LYZ,3.1875422
6,LYZ,0.0
13,LYZ,0.0
6,LYZ,2.5337706
10,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,1.6962304
11,LYZ,0.0
6,LYZ,0.0
6,LYZ,1.956406
0,LYZ,3.2720227
1,LYZ,0.0
6,LYZ,0.0
2,LYZ,0.0
7,LYZ,0.0
11,LYZ,0.0
6,LYZ,2.5043788
1,LYZ,0.0
17,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
9,LYZ,0.0
2,LYZ,2.1442685
1,LYZ,0.0
1,LYZ,0.0
5,LYZ,2.614342
13,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
0,LYZ,3.0145464
1,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
17,LYZ,0.0
2,LYZ,3.6540124
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
0,LYZ,3.1797805
1,LYZ,0.0
4,LYZ,0.0
2,LYZ,0.0
1,LYZ,0.0
16,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
2,LYZ,3.7950006
1,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
9,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
6,LYZ,0.0
2,LYZ,1.804158
7,LYZ,2.4162781
7,LYZ,4.116134
1,LYZ,0.0
8,LYZ,0.0
4,LYZ,0.0
15,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
15,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
10,LYZ,0.0
2,LYZ,2.2930114
1,LYZ,0.0
1,LYZ,0.0
15,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
7,LYZ,2.5999932
10,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
0,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
9,LYZ,0.0
8,LYZ,2.0767338
1,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
9,LYZ,0.0
7,LYZ,2.4992356
9,LYZ,2.0848043
2,LYZ,0.88204247
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
15,LYZ,0.0
13,LYZ,0.0
4,LYZ,0.0
11,LYZ,0.0
10,LYZ,0.0
13,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
7,LYZ,3.8149395
4,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
13,LYZ,0.0
13,LYZ,0.0
10,LYZ,0.0
6,LYZ,0.0
8,LYZ,0.0
6,LYZ,0.0
6,LYZ,0.0
11,LYZ,0.0
4,LYZ,0.0
5,LYZ,0.0
11,LYZ,0.0
9,LYZ,0.0
4,LYZ,0.0
12,LYZ,0.0
7,LYZ,2.784036
4,LYZ,0.0
6,LYZ,3.826321
1,LYZ,0.0
8,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
0,LYZ,0.0
8,LYZ,0.0
2,LYZ,2.160512
8,LYZ,0.0
6,LYZ,0.0
9,LYZ,2.9907913
9,LYZ,1.7238683
4,LYZ,0.0
4,LYZ,0.0
2,LYZ,1.2673266
2,LYZ,0.0
4,LYZ,0.0
5,LYZ,1.980104
7,LYZ,2.6622777
4,LYZ,0.0
4,LYZ,0.0
6,LYZ,0.0
7,LYZ,2.9646313
16,LYZ,0.0
6,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
9,LYZ,0.0
13,LYZ,0.0
8,LYZ,1.1832615
7,LYZ,2.1968691
1,LYZ,0.0
6,LYZ,0.0
6,LYZ,0.9952205
6,LYZ,0.0
11,LYZ,0.0
1,LYZ,0.0
6,LYZ,3.6753266
9,LYZ,1.9660637
5,LYZ,0.0
6,LYZ,2.678863
6,LYZ,1.2123204
1,LYZ,0.0
10,LYZ,1.817638
13,LYZ,0.0
7,LYZ,1.8422426
6,LYZ,0.0
2,LYZ,0.0
4,LYZ,0.0
12,LYZ,0.0
1,LYZ,0.0
5,LYZ,0.0
10,LYZ,0.0
6,LYZ,1.300788
8,LYZ,0.0
17,LYZ,2.7637272
6,LYZ,3.35559
1,LYZ,0.0
17,LYZ,0.0
12,LYZ,0.0
11,LYZ,0.0
6,LYZ,0.9814199
8,LYZ,0.0
6,LYZ,0.0
4,LYZ,0.0
7,LYZ,0.0
7,LYZ,0.0
12,LYZ,0.32605398
3,LYZ,0.0
12,LYZ,0.0
6,LYZ,0.0
4,LYZ,0.0
17,LYZ,0.0
6,LYZ,0.0
11,LYZ,0.0
6,LYZ,0.0
12,LYZ,0.0
4,LYZ,0.0
7,LYZ,2.4322278
4,LYZ,0.0
6,LYZ,0.0
7,LYZ,3.685902
3,LYZ,0.0
9,LYZ,0.0
1,LYZ,0.0
8,LYZ,0.0
9,LYZ,0.0
4,LYZ,0.0
7,LYZ,2.238201
12,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
9,LYZ,0.0
2,LYZ,0.0
4,LYZ,0.0
17,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
2,LYZ,2.2335246
1,LYZ,0.0
7,LYZ,3.6036625
2,LYZ,0.0
9,LYZ,0.0
6,LYZ,2.6026897
4,LYZ,0.0
5,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
6,LYZ,0.0
6,LYZ,0.0
6,LYZ,0.0
17,LYZ,0.0
6,LYZ,2.931833
5,LYZ,2.3265111
4,LYZ,0.59465945
2,LYZ,2.5554028
1,LYZ,0.0
6,LYZ,2.9539628
3,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
9,LYZ,0.0
6,LYZ,1.0802872
7,LYZ,1.4133683
6,LYZ,0.0
4,LYZ,0.0
8,LYZ,0.0
11,LYZ,1.6253048
11,LYZ,0.0
5,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
5,LYZ,2.37902
7,LYZ,0.97002167
4,LYZ,0.0
9,LYZ,0.0
6,LYZ,4.15876
17,LYZ,2.8242235
4,LYZ,0.0
5,LYZ,2.1806161
8,LYZ,0.0
1,LYZ,0.0
4,LYZ,1.3471818
1,LYZ,0.0
8,LYZ,0.0
5,LYZ,1.2873838
17,LYZ,0.0
17,LYZ,0.0
5,LYZ,2.3211079
1,LYZ,0.0
1,LYZ,0.0
6,LYZ,3.5548909
4,LYZ,0.44571635
6,LYZ,3.1096535
4,LYZ,0.0
17,LYZ,1.9086274
8,LYZ,0.0
12,LYZ,1.8557751
1,LYZ,0.0
8,LYZ,0.0
12,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
9,LYZ,0.0
6,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
17,LYZ,0.0
11,LYZ,0.0
17,LYZ,0.0
6,LYZ,0.0
1,LYZ,0.0
11,LYZ,0.0
4,LYZ,0.0
0,LYZ,0.0
7,LYZ,2.3895283
1,LYZ,0.0
6,LYZ,2.9574163
6,LYZ,0.63569605
2,LYZ,0.0
4,LYZ,0.0
7,LYZ,3.1680777
4,LYZ,0.0
6,LYZ,2.1865282
9,LYZ,0.0
4,LYZ,0.0
6,LYZ,0.0
17,LYZ,0.0
6,LYZ,2.2108085
4,LYZ,0.0
9,LYZ,0.0
3,LYZ,0.0
8,LYZ,0.0
6,LYZ,0.0
2,LYZ,0.7659388
4,LYZ,0.0
6,LYZ,2.1201365
2,LYZ,2.7059133
6,LYZ,0.0
1,LYZ,0.0
9,LYZ,0.0
1,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
9,LYZ,0.0
2,LYZ,0.0
7,LYZ,2.9226606
6,LYZ,2.6877544
9,LYZ,0.0
4,LYZ,0.0
8,LYZ,0.0
1,LYZ,0.0
7,LYZ,3.4490914
9,LYZ,0.0
1,LYZ,0.0
12,LYZ,0.0
5,LYZ,2.7766998
4,LYZ,0.0
1,LYZ,1.6295782
17,LYZ,2.0544724
8,LYZ,0.0
4,LYZ,0.0
6,LYZ,0.0
11,LYZ,0.0
17,LYZ,1.9345117
6,LYZ,0.0
6,LYZ,0.0
7,LYZ,0.0
11,LYZ,0.0
9,LYZ,0.0
6,LYZ,0.0
17,LYZ,0.0
1,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
3,LYZ,0.0
7,LYZ,0.0
6,LYZ,0.0
7,LYZ,0.0
2,LYZ,0.0
17,LYZ,0.0
6,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
5,LYZ,0.0
4,LYZ,0.0
11,LYZ,0.0
8,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
6,LYZ,0.0
2,LYZ,0.8275313
6,LYZ,0.79143643
11,LYZ,0.0
6,LYZ,0.0
7,LYZ,2.5079978
9,LYZ,0.0
4,LYZ,0.0
1,LYZ,0.0
6,LYZ,3.4134083
6,LYZ,0.0
11,LYZ,0.0
9,LYZ,2.3763583
9,LYZ,2.3557978
7,LYZ,3.193687
11,LYZ,0.0
4,LYZ,0.0
0,LYZ,0.5498095
7,LYZ,0.0
6,LYZ,2.249143
6,LYZ,0.0
6,LYZ,0.0
2,LYZ,2.6181788
6,LYZ,2.0359461
9,LYZ,0.0
1,LYZ,0.0
8,LYZ,0.0
2,LYZ,1.4398572
7,LYZ,2.3340511
11,LYZ,0.0
7,LYZ,0.0
6,LYZ,2.4650662
9,LYZ,0.0
9,LYZ,0.0
1,LYZ,0.0
9,LYZ,0.0
5,LYZ,0.0
6,LYZ,3.4641616
6,LYZ,1.3893924
6,LYZ,2.033989
4,LYZ,0.0
7,LYZ,2.5646956
6,LYZ,0.0
6,LYZ,0.0
8,LYZ,0.0
17,LYZ,2.0749047
0,LYZ,0.0
17,LYZ,0.0
9,LYZ,0.0
7,LYZ,3.9731414
6,LYZ,0.0
6,LYZ,2.6333194
8,LYZ,0.0
17,LYZ,0.0
11,LYZ,0.0
7,LYZ,2.1822295
7,LYZ,0.0
1,LYZ,0.0
7,LYZ,4.0893598
2,LYZ,0.0
4,LYZ,0.0
4,LYZ,0.0
9,LYZ,0.0
12,LYZ,0.0
1,LYZ,1.5279686
6,LYZ,0.0
8,LYZ,0.0
3,LYZ,0.0
6,LYZ,1.5041163
11,LYZ,0.0
2,LYZ,0.7816684
9,LYZ,0.0
7,LYZ,2.4239335
17,LYZ,0.0
12,LYZ,0.0
3,LYZ,0.0
6,LYZ,0.0
6,LYZ,2.9004393
2,LYZ,0.0
11,LYZ,0.0
1,LYZ,1.3651478
